form,item,perfmat_idx,token,punct,pause_min,pause_max,pause_1q,pause_3q,pause_med,pause_mean,pause_sstd,f0_before_max_med,f0_after_max_med,f0ratio_before_min,f0ratio_before_max,f0ratio_before_1q,f0ratio_before_3q,f0ratio_before_med,f0ratio_before_mean,f0ratio_before_sstd,f0ratio_after_min,f0ratio_after_max,f0ratio_after_1q,f0ratio_after_3q,f0ratio_after_med,f0ratio_after_mean,f0ratio_after_sstd
Grade4Fall,2904,107,image,",",0,138,4.5,31.5,21.0,26.6,34.25909681071166,271.5543859649124,278.6809523809524,0.8014863977475627,1.1439756008632331,0.9375177700935817,1.0288756932408538,0.9914865925316292,0.9860065424089678,0.1025648151985807,0.8973209152581346,1.378162059255146,0.9917658281284413,1.1279782634126392,1.0824123345613315,1.0833728819281427,0.13510651012897493
Grade4Fall,2904,115,moment,",",0,54,0.0,28.5,9.0,17.0,18.826273434447174,234.4333333333333,215.2888888888889,0.9684799362671235,1.196170921198668,1.0475381174061233,1.1128622764724185,1.0768770764119604,1.0797503112825146,0.06428142090272833,0.0,1.832924458013047,0.9557649136844524,1.2174702126416852,1.056096999643038,1.0400423598931572,0.39862381685697373
Grade4Fall,2904,119,smiled,.,0,111,31.5,91.5,72.0,61.6,37.60471095108013,231.4564102564103,225.5,0.5152169266937379,1.8644397076072243,0.8536503900955744,1.0293707170585276,0.9655303859590996,0.9809211693253496,0.2949440222879435,0.9082698635495525,1.1371522709263049,0.9978780047194442,1.067782630037013,1.027745482209676,1.0291012889648485,0.060582913888001626
Grade4Fall,2904,129,corner,",",0,102,0.0,39.0,9.0,22.0,29.473959450916766,269.66666666666674,246.6,0.7335834773953583,1.0557172332767348,0.8917442130537241,0.9873879033505235,0.9465598291654509,0.9406285687316108,0.0858372854693338,0.8916592659617844,1.2073797227507477,0.948526591965207,1.0775166019843754,0.9843428238157717,1.014793330053538,0.09607179733036053
Grade4Fall,2904,137,blossoms,",",0,171,6.0,63.0,45.0,44.0,43.73458912250447,230.30666666666667,229.9597701149425,0.0,1.3537762830541067,0.9961521669249478,1.0444030439124667,1.0049773669232385,0.8157898267282958,0.4744407999139366,0.6985026204142754,1.0402207056773631,0.8316916302560559,0.9908569840572857,0.8919572291957238,0.9018684263171658,0.10787695347213833
Grade4Fall,2904,151,petal,.,0,261,40.5,67.5,45.0,61.4,60.48943237104667,226.15,272.78518518518507,0.0,1.071518847006652,0.9776112028867626,1.0445627259699077,1.0247223798330227,0.9486756919543572,0.26571998138917596,0.8451113876337982,1.435079536356991,1.0123347592199312,1.1276733021292482,1.0720444581661002,1.0772234461125718,0.14104368871516193
Grade4Fall,2904,183,rest,.,0,105,39.0,63.0,45.0,50.2,24.69875647534854,222.7705128205128,254.38666666666668,0.8670145621592079,1.3844356914132203,1.0010994648610931,1.1098006041832682,1.0582147086241207,1.0686896338126042,0.13378152195323526,0.9458741101113886,1.9554466650887778,1.0034966197342976,1.1768991506777693,1.0970394619776451,1.159093430696626,0.27130047755249137
Grade4Fall,520,7,nights,",",0,45,0.0,3.0,0.0,5.8,13.001098854657304,305.54,275.24888888888887,0.7623176056384546,1.2655155724972689,0.9386867759585631,1.0245159626272384,0.9731609042431141,0.9883013110544759,0.12065358409764343,0.631673386501057,1.2273071149235288,0.9051540053262721,1.042751698338828,0.9955354626320477,0.9695966036162135,0.14557507974436543
Grade4Fall,520,23,bags,.,0,105,33.0,61.5,51.0,49.8,27.090325104836122,216.14333333333332,267.4904761904762,0.0,1.170932693947572,0.848576260406094,0.9988284997892464,0.9238200691539871,0.8548593850877101,0.2861553052769651,0.8480360148886518,1.114277962298378,0.878915376773951,0.9704484444184944,0.9238053736927128,0.9364214369027536,0.07325560005075075
Grade4Fall,520,53,sky,.,12,114,39.0,57.0,48.0,52.8,28.092195154017933,212.0259259259259,266.1555555555556,0.8464259373541853,1.0923479039408508,0.9391547148888355,1.0477234410173752,1.0081714072845689,0.990500985915506,0.0733443345094977,0.8123591049511563,1.295247877892081,0.9501857731398915,1.1011784858765068,1.0290291639928455,1.0271284649624886,0.11966075058177782
Grade4Fall,520,77,dipper,.,0,258,33.0,73.5,45.0,70.4,73.48352585055083,212.0976190476191,235.02380952380958,0.0,1.1709054627723123,0.96711974256196,1.0542948584585705,1.0159616291869795,0.9546969230984057,0.2758966944357156,0.6044829488567867,1.1497904592064196,0.880803204343446,0.9728005245588061,0.9418397416807505,0.9054540643722268,0.14035166831503804
Grade4Fall,520,87,lucky,",",0,81,0.0,33.0,12.0,19.0,23.748684174075834,259.70238095238096,239.2190476190476,0.0,1.232720355104629,0.7927871666239718,0.9925208589898228,0.9128996692392501,0.8144136274776913,0.3565952287036341,0.8722073578595319,1.9558686176836857,0.9209046211059364,1.0351527191485035,0.9550146835675006,1.039727314135687,0.27222775312037506
Grade4Fall,520,105,sky,.,0,156,33.0,78.0,48.0,57.8,39.54780109473308,222.5583333333333,257.6,0.0,1.074334647010169,0.9628006510986115,1.0447844531968713,0.9964335296088858,0.9337845498876685,0.2646426048900294,0.7821508455645406,1.3885295941146527,1.0463119902002367,1.1653342248119176,1.0989580499332052,1.0989880685675146,0.1430298747844347
Grade4Fall,520,123,sky,.,0,180,25.5,81.0,45.0,58.8,53.30263997750419,227.02222222222224,252.2515151515152,0.945831370701837,1.1160848431285904,0.9634066517487102,1.0040332906264902,0.967264722069345,0.991065017780263,0.04523211782582511,0.8875621173351912,1.3821592150555817,1.026442428610761,1.1627709698962372,1.0803253116165978,1.0945186198702705,0.12429554913903351
Grade4Fall,520,129,stars,",",0,78,0.0,37.5,0.0,19.0,27.134585205705914,252.2515151515152,225.92,0.8875621173351912,1.3821592150555817,1.026442428610761,1.1627709698962372,1.0803253116165978,1.0945186198702705,0.12429554913903351,0.0,1.3174912891986057,0.9553936382880592,1.0039547024671198,0.9814727028521766,0.9464906000515177,0.28106265058440505
Grade4Spring,2601,15,do,.,0,54,21.0,43.5,30.0,31.2,16.579677749754797,227.9611111111111,284.3027777777778,0.8293243986597988,1.060274137792427,0.8669952937320035,0.9801571643583287,0.9025109592573491,0.9228018810079753,0.07225502698005769,0.6346217760784685,1.2271204333094325,1.0141202948826682,1.1611670064513917,1.0935146298288847,1.0634965847565045,0.14959818441381312
Grade4Spring,2601,27,hairs,",",0,57,0.0,24.0,0.0,13.4,17.116408167937237,269.1666666666667,231.4137254901961,0.8036695791097938,1.2680590452261313,0.9324674441799207,1.0356421488535603,0.9836575425985943,0.9921077666113871,0.10670985107374657,0.8708301617228573,1.1999675305508,0.9262301197630466,1.0816463704369834,0.9887911216805391,1.005026424391897,0.10535080272240838
Grade4Spring,2601,31,whiskers,",",0,42,0.0,27.0,3.0,14.6,16.150187968830934,231.11000000000004,229.9222222222222,0.7562244762048814,1.1531547759087168,0.8377906584477853,1.0522755737452023,0.9226741644866888,0.9383873752943894,0.13006789174598807,0.7643076725329104,1.106675363231524,0.8747315419961346,1.0124133603052075,0.9521603313327014,0.95089859965801,0.10048042538568659
Grade4Spring,2601,37,faces,.,0,207,37.5,70.5,45.0,66.6,55.016620865231,229.9222222222222,297.27777777777777,0.7643076725329104,1.106675363231524,0.8747315419961346,1.0124133603052075,0.9521603313327014,0.95089859965801,0.10048042538568659,0.7631677654832149,1.3199048859420635,0.8845644567267894,0.9662479639070742,0.9273241418853764,0.9431187725600619,0.12206632918821912
Grade4Spring,2601,49,cute,",",0,54,6.0,31.5,12.0,18.8,17.656241308468154,282.7190476190476,290.0407407407407,0.6970450822158849,1.374110133098149,0.8727729815548968,1.0004669786480962,0.9540802435246809,0.9750829190160567,0.1707381181626858,0.4646816103490577,1.084689431651674,0.8361850078114148,0.9304461236319328,0.8908092556718579,0.8619259948243171,0.14151513043216865
Grade4Spring,2601,61,purpose,.,0,105,24.0,63.0,36.0,43.6,27.210292170426982,246.7686274509804,308.3529411764705,0.0,1.0774093635512616,0.8389539582634404,0.9669879390395899,0.8926941064674209,0.8487450920885655,0.2507818828689013,0.8296286037439696,1.3535352545892674,1.0810060575171412,1.2333621123697627,1.1482173541207497,1.1469584470815302,0.13179890121039212
Grade4Spring,2601,77,surroundings,.,0,195,25.5,52.5,42.0,51.0,46.7928565976841,241.36078431372545,274.49523809523805,0.0,1.0782575540939854,0.872570992143598,0.9772399672519325,0.9228697437969228,0.8725826136601901,0.2505900916949536,0.7394868910616942,1.225766298428505,0.8175412688149711,0.8668219900771661,0.8489645926471925,0.8635243757765579,0.11332070801100713
Grade4Spring,2601,111,space,.,0,114,45.0,73.5,57.0,57.8,33.89310928703439,229.90555555555562,287.37777777777785,0.0,1.097112665575235,0.8490762311743916,1.0023922610880418,0.9483060030340246,0.7728332440664801,0.4067824775956439,0.0,1.283161416225258,0.857666044959422,0.9441518693569011,0.918579818473038,0.8674617391043642,0.26543195093616595
Grade4Spring,2601,139,legs,?,0,63,22.5,43.5,39.0,32.8,19.785275910563968,217.6190476190476,279.61666666666673,0.0,1.1674962292609354,0.9423335488075996,1.0704634017792294,1.0079387807338482,0.8696582110311003,0.37917605471272053,0.7547312710424114,1.3103327090849513,1.0421884936000625,1.2310754703809001,1.1070282505300546,1.114417549480542,0.15084849415059745
Grade4Spring,2601,157,muzzle,.,0,243,43.5,94.5,57.0,75.4,63.49668157808383,208.33333333333331,287.7125000000001,0.9244554581372547,1.1696235679214402,0.9941091831965894,1.08758135151264,1.020739802553461,1.0326675962456098,0.07232831952865805,0.954486643909193,1.3775564202334623,1.1377849887433844,1.3151151580932527,1.2555397730888582,1.210397400695491,0.13326190590730436
Grade4Spring,2601,191,pounces,",",0,141,16.5,43.5,33.0,37.6,37.243983214934005,234.3,258.0238095238095,0.9248797062299513,1.1701970309130683,0.9901419874464275,1.0280518447644953,1.0142966836081762,1.0178600296380445,0.05930288880198285,0.9076600996585772,1.4043005679235394,1.0822481376840956,1.1982216118440636,1.145600792499163,1.1494298990162028,0.15594286808095628
Grade4Spring,2601,201,hunter,.,0,96,27.0,66.0,45.0,46.0,29.122892321039426,234.5266666666666,296.64791666666673,0.0,1.373938002296211,0.6378316583902155,1.1074718369499166,0.9730932407675252,0.8046210584399296,0.4609078012976439,0.0,1.4474643424590001,1.045300142959026,1.1688458609928136,1.1097470078926337,1.049442718059939,0.3162275517281285
Grade4Spring,2801,11,event,.,21,54,30.0,49.5,39.0,37.6,11.776489896642135,254.73030303030305,317.55,0.0,1.0831726439397638,0.7913992205988178,0.9817177790649254,0.9190025828015801,0.7950059402132879,0.3394361417953839,0.7807742570849756,1.2344711080308413,0.8611268296958198,1.0293797978000137,0.9361255445336691,0.9618178886537198,0.12696304683168205
Grade4Spring,2801,19,celebrate,?,0,81,27.0,54.0,45.0,40.2,24.966262950515556,317.55,282.80000000000007,0.8050588383098118,1.1002573875167052,0.9048871911194565,1.0284452615520936,1.0055668176491086,0.9703643719138835,0.09315419321375396,0.7693464650400019,1.1732918697169528,0.9158937150286204,1.085466264655669,1.0189641948805774,0.9964325448882951,0.12747588385501102
Grade4Spring,2801,23,america,",",0,27,0.0,6.0,0.0,5.6,8.625543461139129,278.43684210526317,310.87666666666667,0.5741740915629086,1.4983480937127065,0.8675324150886117,1.1559556554791683,0.9936298363713928,1.023651253431062,0.2347085009232381,0.7179942709194072,1.6948492421537764,0.8057684258891047,0.9871434702775241,0.9309344790547801,0.9736148310791681,0.26794219090035065
Grade4Spring,2801,41,tv,.,0,0,0.0,0.0,0.0,0.0,0.0,223.70666666666665,255.13333333333333,0.885862345172508,1.2353632201109606,0.9452181657242772,1.0478612589249745,0.994515723116701,1.003572992937342,0.09393029326317304,0.9255790020582301,1.1707844233277436,0.9810297382741832,1.0833339573068321,1.056369202381947,1.0380025611025279,0.07287574537518468
Grade4Spring,2801,57,city,",",0,30,0.0,27.0,21.0,15.6,13.329880505305152,256.81111111111113,280.24047619047633,0.8166652900071039,1.2620200843714044,0.9243189655605883,1.0658598660050833,1.0189183427634743,1.005421923626211,0.11150881743017656,0.7554031305644293,1.3259312529232286,1.0586596946965927,1.1373949953567282,1.0903407226882884,1.0995291860000391,0.12166174760683275
Grade4Spring,2801,73,sky,.,0,234,30.0,64.5,54.0,61.4,57.07739107062069,225.1916666666667,267.188888888889,0.8785818580032854,1.2146487198432323,1.0048300015097023,1.1418230879391742,1.068520367693914,1.064834477488046,0.11074938077710132,0.7319136260289131,1.065818125460111,0.9069915456156374,1.0124139164322807,0.9181118902408084,0.9377302638397608,0.08416644495514347
Grade4Spring,2801,77,brazil,",",0,33,0.0,19.5,6.0,10.4,12.09958676980334,254.8277777777778,272.28148148148153,0.6600400841201958,1.0147996801989871,0.7443900740207048,0.8303989020772362,0.7677523155795204,0.7938070570135631,0.09150807580848239,0.7197878841858616,1.1644941761549532,0.9597031654651731,1.1301221286431513,1.0158534233365477,1.017609299300531,0.12085047549908516
Grade4Spring,2801,97,soup,.,0,93,36.0,54.0,48.0,46.2,22.386858389944504,233.59583333333322,286.05087719298257,0.8246866861979165,1.085129212719695,0.9115519370174137,1.0262840065652474,0.9355439949099893,0.9578598222190473,0.07326861647648637,0.7760336675352463,1.3363785788562543,1.0630852041532357,1.2505553189835092,1.1519725494848463,1.1305132802952023,0.15802807457451012
Grade4Spring,2801,105,fortune,.,0,78,4.5,46.5,21.0,27.2,25.64371267971937,258.9857142857141,256.7983333333331,0.8706489895228163,1.1138837460981865,0.9105204751970859,1.0419611170783427,0.9672348171438034,0.978446454328951,0.08246838640396367,0.48644685287445877,1.1081960710067709,0.8392969213003313,0.9808336457525595,0.9133239182644352,0.8932289878837819,0.1550208466234682
Grade4Spring,2801,109,russia,",",0,123,3.0,30.0,9.0,25.6,35.25782587900572,237.9055555555555,279.28095238095244,0.0,1.702543570419218,0.8967751136260911,1.093310705863223,0.9767867557988248,0.9818108284612402,0.3536708912960769,0.7311416273826608,1.1251948775055676,0.883558400009095,1.0248754393543054,0.9477433545328989,0.9562621830247949,0.10349965214698845
Grade4Spring,2801,127,visit,.,3,81,22.5,54.0,48.0,38.4,23.243432252082368,249.231884057971,289.3538461538462,0.0,1.9828533629426615,0.9665618161560172,1.0682900193789888,0.9970722340869201,1.0009616686805523,0.3885484369778879,0.7691219132526711,1.1480606390294472,0.8513424236761609,1.0336846297584026,0.9528458160421714,0.9542901898716866,0.11835694289043537
Grade4Spring,2801,139,children,.,0,303,16.5,69.0,45.0,58.2,74.9296813209368,259.39000000000004,281.51111111111106,0.8495337337802408,1.2239407500457982,0.9048620643847143,1.0550059316050726,0.9907176401526269,0.9969490497108348,0.10456628712202451,0.7556083436410661,1.06625143350132,0.823611592765835,1.0154490137746615,0.9152376313254882,0.9086051353933418,0.10368796649015877
Grade4Spring,2801,147,tradition,",",0,333,21.0,43.5,30.0,51.4,80.5293203036722,296.93999999999994,271.46296296296293,0.8896458333333332,1.2864056457849964,0.944468632285342,1.0373734128799987,1.008859171021333,1.0107249737202795,0.09714546002026268,0.8183633683609912,1.234649490987347,0.9762343827844943,1.1211254757818978,1.0747461417207376,1.046740442277314,0.12580655786720554
Grade4Spring,2801,159,time,",",0,42,0.0,30.0,0.0,13.0,17.3699247469379,261.20166666666665,248.1625,0.6800199384180503,1.084318243299969,0.7859483850247292,0.9181950336995568,0.8243574626919653,0.8563517426329479,0.10917110704593216,0.9094887834834214,1.3200715908862393,1.0657117599057613,1.187482841927642,1.0937981456063195,1.1274673935071038,0.10372097425424111
Grade4Spring,3105,11,peru,.,21,69,33.0,49.5,39.0,41.4,13.32988050530515,239.01666666666668,300.9185185185185,0.6385062212999307,1.1561504777070062,0.9796742962394598,1.0631849453153037,1.0044781353691763,0.9898975646321756,0.12276249893041892,0.8599814171842146,1.3966010165184246,1.0283781641479446,1.1908146228061502,1.1115119188929483,1.1063464539432177,0.14832081557991136
Grade4Spring,3105,49,school,.,0,243,33.0,60.0,45.0,63.2,67.97184290992432,249.047619047619,298.73921568627446,0.0,1.1648552379212715,0.9028673558274758,1.0402449333771213,0.95486219928104,0.8907941598015895,0.28648963683251205,0.0,1.519710201177308,0.8736456277451727,1.1128293468660047,0.9663654916132038,0.9542047316407427,0.3314981513870981
Grade4Spring,3105,65,house,",",0,51,22.5,36.0,27.0,27.4,14.734798461950053,257.73809523809524,294.9873873873873,0.4679163306617515,1.1294890354404592,0.8757145106976687,0.9837456563835287,0.944591904445919,0.9117207904033985,0.1537301458493816,0.9394942953448838,1.3052503755658305,1.030225237896437,1.1629249484638882,1.1026645197223726,1.1102259010576883,0.106618936374034
Grade4Spring,3105,85,home,.,0,123,27.0,55.5,36.0,44.4,32.47372564309271,225.47333333333333,262.06111111111113,0.7712235787662022,1.0959730858629526,0.8828588865482504,0.977223267237995,0.9318346419106871,0.9300613956928633,0.09316786076061125,0.0,1.1556288132257428,0.9599003194533625,1.0277168865525637,1.0043588493120357,0.9249289024095229,0.2784562155447192
Grade4Spring,3105,91,mornings,",",0,60,0.0,19.5,6.0,12.4,16.889557213175927,262.06111111111113,281.4666666666667,0.0,1.1556288132257428,0.9599003194533625,1.0277168865525637,1.0043588493120357,0.9249289024095229,0.2784562155447192,0.9190085734657325,1.230292988592741,1.0158024749677494,1.1225895395577534,1.0566992526477903,1.0664941937787236,0.08839641654441788
Grade4Spring,3105,109,school,.,18,165,37.5,82.5,42.0,62.8,44.024668409556796,246.1,296.9412698412698,0.0,1.1011463306317302,0.8164189519861409,0.9766762148151578,0.8775686000349555,0.740389024555385,0.39233992496076486,0.9193546971669277,1.3119426649328825,1.0110307472379327,1.1152927214958859,1.085387982735819,1.0816587510742048,0.1019783401338183
Grade4Spring,3105,125,reading,",",0,216,0.0,30.0,3.0,30.0,56.77398800758772,252.47222222222226,258.84090909090907,0.8859739402417365,1.2605448664252477,1.0045983289745044,1.1197836932268725,1.0658396463978184,1.0688487677676541,0.10400077781837046,0.8474047921593666,1.4356914538311647,0.9947681689655005,1.225994657503204,1.1151445086001373,1.1184302239628197,0.17403430056582392
Grade4Spring,3105,129,technology,.,0,87,6.0,42.0,24.0,26.6,24.709165448125866,266.602380952381,286.4911111111112,0.667002900605268,1.0936614104769145,0.7948099375795299,0.9421312394374105,0.8694509827096919,0.8792386718299651,0.12612584471993774,0.39856047356383695,1.051584080103606,0.8080901175778311,0.9029178024917406,0.8657960486384049,0.8453403450326308,0.15028078115768922
Grade4Spring,3105,147,reception,!,0,153,19.5,54.0,36.0,44.0,41.253571273977514,250.34444444444438,289.125,0.0,1.1841961166881707,0.9233397165042911,1.047349419750014,1.018582506328097,0.9014044432763856,0.30914292136415905,0.7201021400954127,1.1329618431245159,0.9030204518375333,1.06718389301486,0.9634833916756966,0.9724492537315607,0.12829648221502357
Grade4Spring,3105,151,school,",",0,60,0.0,13.5,3.0,10.0,16.06237840420901,266.1375,288.54615384615386,0.0,1.0566562529053183,0.6474936730232599,0.9253566586834525,0.8337253580812491,0.7530379192018967,0.277096339703351,0.7517985200531654,1.6330939805748426,0.9592042691498965,1.1016002358894033,1.005806012736563,1.0487572316671785,0.21104396977412543
Grade4Spring,3105,167,farm,",",0,51,16.5,37.5,36.0,27.8,17.063746029856063,251.1647058823529,238.36,0.0,1.1047632969701302,0.903016750128798,1.052360475536444,1.0000177146324098,0.9211630911338121,0.27673628599610134,0.4226529093454762,1.04004072431096,0.9135542895050695,0.9776882812832484,0.9491869918699187,0.9040182083991376,0.15164361633296045
Grade4Spring,3105,175,lessons,.,18,93,22.5,34.5,33.0,33.0,17.892536352984088,261.23333333333335,310.6555555555555,0.8277317330503564,1.0703291068046288,0.8780929199712242,0.9772195190864821,0.9557819141450863,0.9397533342990868,0.07913972251332947,0.7589492350695799,1.402757039809888,0.851109849555348,1.0303088905000923,0.9163009064278461,0.9664412184658988,0.16407285272883443
Grade4Spring,3105,181,week,",",0,66,0.0,19.5,0.0,12.2,19.224983745116663,310.6555555555555,281.7490196078432,0.7589492350695799,1.402757039809888,0.851109849555348,1.0303088905000923,0.9163009064278461,0.9664412184658988,0.16407285272883443,0.9081084462236837,1.2252798602915596,0.9933529829534804,1.0632968775391514,1.0135728695829818,1.0305230640454026,0.07496913467960452
Grade4Spring,3105,211,program,.,0,123,39.0,61.5,48.0,53.8,31.677391667514904,239.94285714285712,272.4466666666666,0.0,1.072451368340998,0.9293865207380844,1.0217759579327512,0.9703150558281773,0.9095147911905698,0.25874457590779043,0.0,1.2200321562555827,0.9765784135220128,1.0686262782216547,1.0265857547838415,0.9718214786961881,0.28300086141158703
Grade4Spring,3105,223,week,",",0,33,0.0,15.0,0.0,8.0,12.609520212918492,287.78333333333336,274.9041666666667,0.6974420220540126,1.3119191068343732,0.9158395563108088,1.0218941252055092,0.9862427890644595,0.9683339095024571,0.14424417134485634,0.838267224612483,1.2403781818181812,0.969510798469032,1.0382847151359336,1.0242266198397514,1.0227136613673502,0.10172702848880742
Grade4Spring,3105,237,computer,.,0,150,25.5,52.5,42.0,47.6,43.457368272168274,252.79444444444442,285.9859649122809,0.8638741202864253,1.1296229919515135,0.9685422063280418,1.0432250311622537,0.9974932771883013,1.0034688393493973,0.07072489191467689,0.35962060520920336,1.1526294202614258,0.8933854773857012,1.0523660348814614,0.9616574250075917,0.9316569257879956,0.188320670637933
Grade4Spring,3105,251,experiences,.,0,87,19.5,52.5,39.0,37.4,26.63724567486018,238.6833333333334,265.425,0.8714954478715988,1.8889133442334294,0.9085639195555868,1.070779391705951,1.0044314047646994,1.06348117394193,0.27022863639189354,0.0,1.3097052482646097,0.9121407418405008,1.0244336553225282,0.9449073091346497,0.9186353343242942,0.2805539899093442
Grade4Spring,3105,271,skills,",",0,57,18.0,40.5,36.0,29.8,17.65624130846815,247.651282051282,272.2749999999999,0.0,1.0449217935349324,0.8586045716817665,0.966317653976106,0.9317252598095592,0.8465733656465443,0.24950921988470823,0.991866256888512,1.3101678519606617,1.031455353270349,1.1623095124430172,1.0634762697908682,1.1066982144179767,0.10400610119100215
Grade4Winter,2803,9,fly,.,0,171,22.5,57.0,36.0,42.8,42.00714224986032,235.39259259259254,245.36111111111111,0.0,1.1393315849640244,0.9635624589450326,1.0454266793772478,1.0011880949511993,0.9421062036381322,0.26808298351222215,0.491114601384041,1.1317998922789336,0.8867560482001737,1.0465514683795942,0.9806002007888391,0.9470298902240682,0.15657594530893568
Grade4Winter,2803,33,air,.,3,300,37.5,69.0,54.0,66.6,69.0484302087,244.52857142857138,289.8541666666667,0.6580297664014442,1.1474991840731068,1.0179093079325097,1.1272042152762491,1.0923986632383904,1.0473156088819402,0.13036836198407678,0.9455086542627787,1.1549206042213582,0.9960069269261818,1.0543920064468018,1.032798191850223,1.03112029576427,0.05740685713621029
Grade4Winter,2803,47,branches,.,0,102,28.5,72.0,63.0,52.6,30.18940211398695,253.99166666666667,290.62745098039227,0.5862285230885911,1.4459539769193563,0.8693495540589302,0.962051028663955,0.9042194957687915,0.9214405974178682,0.18194539481486263,0.5446453470067016,1.413930814452885,0.8733445267795041,1.130190800370288,1.1003742267968852,1.0137849450575571,0.23989376534056947
Grade4Winter,2803,57,membrane,",",0,93,10.5,55.5,27.0,33.2,28.583711645420916,230.8555555555556,268.3372549019608,0.9562555567687295,1.2268058258152013,1.0432047921347167,1.0963287133535358,1.0785605411544361,1.0726054083451257,0.06143179456267436,0.7391924141600292,1.2993371534016414,0.8478654145501252,0.9435160738303475,0.9205695628549735,0.9190387261905648,0.1299306594188293
Grade4Winter,2803,67,skin,",",0,78,0.0,25.5,9.0,17.2,21.557895471099613,265.5633333333334,229.00222222222217,0.611644437930529,1.3009424028640626,1.0161753368489108,1.2041801875905884,1.0522441974446035,1.0554273740487803,0.18426516115767883,0.0,1.2621534055058095,1.0204932429586808,1.1460839751357303,1.0547511955674471,0.9961205429475373,0.30353876789697287
Grade4Winter,2803,93,jump,.,0,108,31.5,67.5,42.0,48.8,30.371979567640018,218.8375,304.8698412698412,0.9621448294290551,1.071915478393382,0.9800191956150544,1.0501282333479791,1.0175614363392411,1.0167448415050602,0.03648552113379517,0.6614844742487038,1.3348293983267918,1.0072859362123934,1.0711713557307894,1.0503146290304217,1.0435174884987732,0.1499394064323756
Grade4Winter,2803,107,flight,",",0,75,1.5,39.0,33.0,27.6,25.7121427678497,237.67878787878792,217.88333333333333,0.0,1.2396455344592385,0.9186737350268109,1.0284811665143652,0.9816888605153049,0.9308948156927564,0.2704730742590246,0.666974847687457,1.1626809602345611,0.9673352463147527,1.0727442933456917,1.0081286673522467,1.006638840162116,0.11687013359179703
Grade4Winter,2803,119,bat,.,0,93,22.5,55.5,36.0,39.2,29.881193320978905,208.7809523809524,281.39583333333337,0.9015053763440862,1.6326197817836812,0.9800025755526642,1.150055455504482,1.0355927568815704,1.0935351060537029,0.20325185571303275,0.5600669708370022,1.3445052568225844,0.9953761281910838,1.1500547485311068,1.059581906176432,1.0402739981775218,0.20192360858874778
Grade4Winter,2803,121,however,",",0,33,0.0,7.5,0.0,7.4,12.517416438135879,204.01666666666668,272.7740740740741,0.0,1.0387010604573321,0.18772320273277776,0.9280717772970596,0.8741479133837358,0.6097975456353453,0.4166887488803488,0.7346699286997797,1.2024228010498486,0.911709595558843,1.07193400530887,0.9817186142217701,0.9917196591159176,0.11896214592393821
Grade4Winter,2803,147,tree,.,6,186,49.5,82.5,72.0,71.6,40.03890964692078,210.34444444444443,309.99230769230763,0.8204083820140414,1.1211113996364583,0.8967321739475071,1.0204910066062227,0.9905929753875798,0.9704367176049361,0.08953166094296777,0.7670639274126587,1.6196045333976365,0.995279498959513,1.1541781445747312,1.0961413759931589,1.1095897988484462,0.23822374539734376
Grade4Winter,2803,161,squirrels,",",0,84,9.0,33.0,30.0,25.6,21.71832669166099,253.57948717948716,292.14722222222224,0.851143536226409,1.2043530798961912,0.9846123995656948,1.0547425928917336,1.0148161161457563,1.0272307143810724,0.08664173210688166,0.696865651714221,1.267383340563612,0.9530305533745222,1.0610927590621553,1.0042352078491348,1.0015182343059597,0.12471615690117369
Grade4Winter,2803,183,squirrel,.,0,321,9.0,64.5,45.0,62.4,82.64364118655125,218.1,267.1444444444445,0.5766247458392951,1.1311294143422477,0.9307467569345108,1.0634541021464274,1.0008175327720839,0.982856686387077,0.13788262287359812,0.0,1.4926428782606718,0.8165046972667058,0.9576556459280601,0.908272768226486,0.8741700175447045,0.3035635651568366
Grade4Winter,2803,211,air,.,0,126,19.5,58.5,30.0,39.2,32.67633481807373,238.79333333333335,275.26666666666665,0.8864818967581806,1.1656070831218321,0.9682406558096477,1.101318820151425,1.072348699667828,1.0444585579471775,0.09031986172727982,0.8224854227405246,2.616052917365978,0.899871705802235,0.9793022848408175,0.9466905483693309,1.0581462229610714,0.45338686833823094
Grade4Winter,2803,225,world,",",0,198,13.5,55.5,30.0,43.0,49.316760408028195,211.90666666666667,279.38787878787883,0.0,1.548236442953732,0.9494608115048593,1.0549630589391734,0.9725077566437345,0.9647731841762817,0.3069592352015269,0.7583960862660722,1.675087719298246,0.8976862064049087,1.0735262314496983,0.9675297890877871,1.0164251856661626,0.2271809154210912
Grade4Winter,2902,11,treats,.,0,135,27.0,57.0,48.0,50.8,39.919919839598876,233.6375,288.64285714285717,0.608631623238061,1.702823781034133,1.019478149088575,1.111128304188298,1.0474903120526287,1.0889004673678582,0.24323116544358675,0.7821110068691836,1.4968214028156646,0.8484902887329384,0.964257377407319,0.9162293218340333,0.938531214180635,0.17342976922999379
Grade4Winter,2902,19,beverages,",",0,69,6.0,36.0,30.0,24.8,20.23504738954527,288.64285714285717,287.8233333333333,0.5446534543560494,1.09568062406607,0.929015372585021,1.008860489129441,0.9498268295262269,0.9418493445565737,0.13251164433150206,0.0,1.4923230832308327,0.7999577783114724,0.9426813654074369,0.8435443575382505,0.8303346274434057,0.32207405215727686
