form,item,perfmat_idx,token,punct,pause_min,pause_max,pause_1q,pause_3q,pause_med,pause_mean,pause_sstd,f0ratio_before_min,f0ratio_before_max,f0ratio_before_1q,f0ratio_before_3q,f0ratio_before_med,f0ratio_before_mean,f0ratio_before_sstd,f0ratio_after_min,f0ratio_after_max,f0ratio_after_1q,f0ratio_after_3q,f0ratio_after_med,f0ratio_after_mean,f0ratio_after_sstd
Grade3Spring,320,115,zack,.,33,96,45.75,79.5,54.0,61.2,22.00908903157966,-15.900323522388168,2.6843795918788276,-5.33196995523753,0.8717425055253719,0.5684248242096064,-2.674161371484298,6.238850922933272,-2.4151153755596986,2.2466441989303156,0.5408127239777436,1.1026669765999677,0.7629943747868203,0.6864301351262926,1.243146955993868
Grade3Spring,320,135,folder,.,18,75,27.0,44.25,33.0,37.8,17.618172436436193,-9.540284749006666,2.477199329558732,-1.2935293061992355,0.6623842838615862,-0.019905315776979828,-1.3815801795375897,3.9415111608857893,-4.689301559593003,8.696225215201062,-0.44849218803087765,0.11215686785661345,-0.16772192763748534,0.250354260451471,3.356788346998114
Grade3Spring,320,147,jason,.,36,129,44.25,108.75,60.0,74.1,35.77848515518789,-33.96911119720884,1.2894665300073085,-14.674459130676022,-0.2943785961201251,-1.9796938195364597,-8.258958031599235,12.627237955176875,0.0926258349588662,3.522505922531137,0.40907246613354276,1.6897300601083969,0.6787471827121174,1.264654519024047,1.2199244667495692
Grade3Spring,450,11,house,.,9,72,30.75,41.25,36.0,38.1,17.60965644185031,-3.5060192371252334,4.987260577643348,0.6304770534705175,1.8055784118683347,0.9664746608658883,1.0058072359592045,2.287595467417295,-12.428392147424834,94.45975098323868,-1.4870997590752633,-0.07991396491575643,-0.6950232332705883,7.421351549538741,30.885972761465922
Grade3Spring,450,15,day,",",0,30,0.0,6.0,3.0,7.8,11.933147112141038,-655.1345139639544,0.31064369484575843,-5.645406383684822,-0.5371609265049057,-1.343395342144741,-67.79834044788282,206.39102834890102,-1.1810663501972885,5.073367459409573,-0.6001698932590753,0.3820848120678586,0.14526122179412532,0.4623984302244806,1.8428164614800633
Grade3Spring,450,31,time,.,33,108,37.5,56.25,48.0,52.8,22.547727158186035,-4.067441044506995,3.4399849485951273,-0.16055020997841035,0.8584858651362429,0.6037280913293313,0.37155610911046544,1.9172704422743942,-2.757646505334071,1.9473874129824233,-0.10105183248543237,1.4953112420453472,0.9381389985770774,0.3342804796052082,1.7043989589344941
Grade3Spring,450,49,tv,.,0,0,0.0,0.0,0.0,0.0,0.0,-9.902910369201257,8.920889417987818,-0.3851845900633101,1.0301959901581617,0.6554451399849022,0.013479503191027798,4.621044659868509,-123.34496546039958,35.055206742589206,-6.420028007266346,2.7167937173566505,-1.0306402955396434,-12.198521021837887,42.3738233766627
Grade3Spring,450,75,wants,",",0,45,6.0,32.25,27.0,21.6,15.671630419327787,-1.5057460882880613,1.7428234994038336,0.4775444051354036,1.1037185895365544,0.8228947816180965,0.641027826367146,0.894315994667612,-11.671202744494504,7.4892322845337675,-0.01490178413683945,2.6655872534732272,1.1325693052540495,0.8254392867970191,5.032002518887264
Grade3Spring,450,89,homework,.,39,198,42.75,86.25,64.5,77.7,49.03977977112051,-3.12025074986493,177.18444770635713,0.35847345616398807,2.295934855932042,0.9642500575877291,20.390596049693094,55.64374176199583,-10.92250935376374,1.1767299966407294,0.23036843465505402,0.946986589291853,0.7003233622255187,-0.4885296325650673,3.688857336565819
Grade3Spring,450,107,page,?,21,96,30.75,60.75,43.5,49.2,25.50294100687213,-1.4664357978341385,3.2430954693248726,-0.1163349450887617,1.0857903540554974,0.8957182186968049,0.5692736952871368,1.376649290805998,-0.8954649745187848,3.8429943817418084,0.7343802905740802,1.1897960934622251,1.0289018908252296,1.1307683374941366,1.1753015998529457
Grade3Spring,450,143,school,.,36,141,48.75,75.0,63.0,66.9,30.06825568602209,-123.87608582664315,1.0716845764359069,-6.3689855715551165,0.4633081550494253,-0.37109921323890294,-15.905061419000953,38.82213511987632,-0.12152249912280245,1.4880492059575925,0.12410018030508865,0.7543752294094878,0.5775868531624799,0.5020514439391949,0.49318808208157583
Grade3Spring,450,157,house,",",0,126,6.0,29.25,13.5,26.1,37.65766854174592,-0.7962693920576764,1.8568909486830363,-0.4997412191936883,0.7564714345844445,0.05237012526005608,0.1962334436616377,0.8889605449060788,-5.9049338772242015,3.3878149328547082,-2.401847970793749,1.9889435111301321,1.3759507709723904,0.09019673410233589,3.2344294864210066
Grade3Winter,2101,13,snow,.,6,162,30.75,60.0,42.0,52.2,43.2249927703869,0.3966042224912348,26.721226412802935,0.6843386734593938,1.4539839236424172,0.9615448559224513,3.7663333213051744,8.124155923250475,-4.828270003307275,3.239645181925819,-1.2503594342968065,-0.12537019109473435,-0.851081218857374,-0.6607923459933562,2.196668326930942
Grade3Winter,2101,23,falling,.,15,93,45.75,84.0,58.5,60.6,26.449952740978574,-4.380717924889068,22.96770889290784,0.289682609064255,3.715273151874175,2.1066346778517215,3.7600502606435255,7.45195852016017,-9.349982132633077,10.088037778349202,-1.5929412100043128,1.7080677074410522,0.33380643519652686,0.2133501921801813,4.81230668095715
Grade3Winter,2101,37,mouths,.,9,78,34.5,62.25,49.5,47.7,19.872090982078358,-2.01489959453186,1.1099560562545479,0.30947280693129414,0.6968978876403791,0.5915987216444892,0.35869225998657006,0.8850910033409691,-3.2213327801495053,1.8927040641682191,-0.3796645593255818,0.5462801668041957,0.14203007347906926,-0.1168053956373494,1.345037494829726
Grade3Winter,2101,55,sleeve,.,36,72,39.75,56.25,49.5,49.5,11.067971810589327,-90.34053656619129,3.425122864294552,-0.2726863834678386,1.1223745067954394,0.5628114198251901,-8.454907159501973,28.804588441823174,-27.619848091252745,2.6255324556546173,0.09852936264181324,0.6184942693959171,0.3033867658232815,-2.2348066263389836,8.97689535123118
Grade3Winter,2101,73,same,.,48,105,56.25,94.5,67.5,74.1,22.13820227570432,-4.248633036707086,2.291434600230589,-0.11706737235283123,1.7660512902400969,0.7349501654755484,0.43568158103108623,1.8967450707712281,-2.8695549121390265,10.713745339542728,-0.28248293888904424,1.9099569426660596,1.2485710010811895,1.6427260813000117,3.6213712184205815
Grade3Winter,2101,93,glass,.,27,75,42.0,62.25,49.5,51.0,15.684387141358123,-2.7177094361089402,2.204896329679728,0.20561072505923,1.5901102352083578,0.5253380530627197,0.5646767491325385,1.4431606708593328,-1.3317325947727987,1.5247847443813456,0.48119582143355677,0.7619734444116538,0.6781292442279786,0.4623014148601901,0.7827416718041189
Grade3Winter,2101,103,it,",",0,69,4.5,24.0,15.0,19.5,20.988091861815356,-1.850104344023141,43.80591984507959,-0.06385164851428606,1.162479961085542,0.35885116047490306,4.7403931031259905,13.819810474870419,-12.544177861999879,1.9341716413745478,-0.4175374243658814,0.8157096640355266,0.18366185585692046,-0.8978860758959533,4.211581131214163
Grade3Winter,2101,119,points,.,6,81,36.0,60.75,39.0,45.0,21.400934559032695,-7.946923001008715,2.4772481017679775,-1.24738533185983,-0.23412784863272734,-0.431913670029646,-1.0773156805847415,2.6864533311014367,-6.673330084289981,5.315233880579341,-0.877908949898899,1.7687494818969665,-0.14918680048694052,0.08301999972155476,3.119687952760309
Grade3Winter,2101,133,stars,",",0,57,19.5,32.25,27.0,25.5,16.38596960817394,-4.787432137923242,9.86490691664198,1.185468102157687,2.3130128986063627,1.4951376284648905,2.01826304921319,3.700940500520877,-25.926061933229974,3.0200586341851308,-2.9362643610426957,1.8394787764065486,1.5227771248411406,-2.205408223267489,8.722450682659526
Grade3Winter,2504,7,fish,.,12,126,24.75,60.75,31.5,46.2,35.782677373276584,-2.6804652171210757,4.368170770961208,0.39914313320358785,2.289393773582323,1.365131089700051,1.2178641194716842,2.0759009402767314,-1.5278554120788865,1.1198497450240887,-0.03621907547865576,0.9554145799476773,0.22468274292610896,0.2834038641646558,0.815277007386823
Grade3Winter,2504,27,them,.,30,123,42.75,97.5,67.5,71.7,33.95438116061018,-1.6454435077035996,2.2246590831771678,-0.15710309848034168,0.36612917966224773,0.15366967537171405,0.1428225954092284,0.9836846043950536,-20.01730189211222,4.148150232815932,-0.8624362896290882,0.6681211918925138,-0.25269693696845363,-1.6630864756654204,6.642923844527271
Grade3Winter,2504,39,tasting,.,21,105,39.75,70.5,45.0,54.0,25.13961017995307,-8.893335250554822,17.463778892686165,-0.3151975848916861,0.9806346675269426,0.3890977065335177,1.1387719987518559,6.519471785119613,-9.941370027923506,2.367662324484883,-0.960741344377802,0.15127581615037333,-0.29225765741979604,-1.0217799267673597,3.3463238495939835
Grade3Winter,2504,55,are,.,9,78,39.0,54.0,45.0,47.4,19.88969582472291,-2.526402317700476,4.098685686979791,-0.047834082910577364,1.3868704377861685,0.7358810499989761,0.5708458575396731,1.9001855281981845,-2.0546751654821733,28.707917958117463,-0.4982030469297295,0.7003250582340573,-0.02273218610867682,2.6512678696712872,9.217099452611574
Grade3Winter,2504,63,bad,",",0,36,0.0,21.0,4.5,11.1,14.003570973148241,-5.347235949827502,6.643046803439943,0.07318277371000548,1.0399464849590119,0.772362521027649,0.9616670645190565,3.1239346070105607,-0.4868988300822867,5.0852399474099235,-0.08995793899448119,0.8469560511847936,0.057038818361482495,0.9845866078347587,1.9768173283548063
Grade3Winter,2504,73,it,.,45,120,54.75,87.75,66.0,72.9,25.02199032850904,-0.9812772249249373,2.7269582613265895,0.3262662962390624,1.1322035665295278,0.3953179174035256,0.6204915773850029,1.0366467083873316,-7.29228038697913,5.90240977549993,0.5483830779767974,2.199282263418494,1.4557020497661475,1.108006191983898,3.459340986807442
Grade3Winter,2504,85,bad,",",0,39,8.25,22.5,18.0,16.8,12.505998560690786,-0.4841617666417523,0.8270081043357386,-0.179923841510836,0.726325534814417,0.440443515340554,0.29461753795025525,0.508047475688492,-46.272633855373776,1.4327966393585956,0.004450353932276465,0.7335554359011449,0.2962231081602874,-4.178924987266241,14.80067758368892
Grade3Winter,2504,101,people,.,36,126,51.0,80.25,75.0,73.2,27.792085204244753,-0.3758292462431666,1.456168465734297,0.0370016928690862,1.115521867944172,0.5082184319627981,0.5519930824146615,0.6218984661585704,-1.7735517018474114,1.1926053319901684,-0.2664303202766335,0.5182695059360543,0.06249722313827261,-0.04457056305301064,0.9562405302653746
Grade3Winter,2504,123,people,",",0,60,19.5,42.0,28.5,30.9,18.76432785899884,-2.7460364636056425,2.0612640201803845,0.17572791775704616,1.8837881396306508,0.41347291785993545,0.572933534081665,1.468107780649826,-8.669639979294308,1.1510983925419607,-0.34073064989876056,0.3911595455915419,-0.07811476645693567,-0.8357762362001502,2.8286322889738686
Grade3Winter,410,7,mornings,.,6,93,21.75,39.0,25.5,32.7,24.184705910967782,-2.859278079168169,14.377382462425878,-1.6716765886697718,0.39387470929265816,-0.1247323182234973,1.1383714620045826,5.056650570632474,-1.0228402134889953,17.67334034189937,0.014615014446746896,1.486239947313258,0.8438671553242967,2.2705911930914136,5.488926063622942
Grade3Winter,410,17,work,.,0,57,27.75,39.75,31.5,32.4,15.861904047118681,-8.303263858529041,3.9708884911356774,-0.7494559817144202,0.9090851967188227,0.017978212870908866,-0.3912027865258576,3.118956694889463,-2.3063040615463684,1.476409428061268,-0.4421897014810671,0.8649221063740896,0.3781963228936417,0.13683489424783798,1.132296915107139
Grade3Winter,410,39,door,.,45,108,55.5,73.5,63.0,69.0,20.92844953645635,-4.883866441981216,2.31306036715067,0.042775062574326866,0.8978240490501359,0.8246642547028095,0.25266594659914754,1.9818044852803014,-10.70200147134757,9.570099558690115,-0.979177982121397,4.8364901735330355,-0.4216794118728363,0.8722718512479432,5.813052429413888
Grade3Winter,410,59,table,.,42,81,51.75,71.25,57.0,61.2,13.053735097664575,-1.1986195366337897,1.358722571488832,0.8451999398128918,1.1086545772509382,0.9962025088093944,0.7923923000625719,0.7242313762233297,-25.03514996464129,24.192296130501934,-0.9867651801793064,1.5488697709297141,-0.22002717800003396,0.38372222767305714,11.85619226618636
Grade3Winter,410,75,her,.,39,147,49.5,87.75,64.5,73.8,33.202409551115416,-10.899744712153376,1.3448208541326307,0.21699603604209944,0.9855187619998285,0.7775245974416729,-0.46552632288455753,3.694253027036,-5.469353618912466,2.00656263938245,-0.482458745640898,0.5364115124009767,0.024344551377044832,-0.40829222151920186,2.149119880443695
Grade3Winter,410,83,little,",",0,39,6.0,29.25,9.0,15.9,14.700340132119392,-18.529726014198,17.113279482758955,0.20126181357938033,2.0150399486883495,0.5061795679241186,0.640213781564,8.485523136515752,-2.8843832332285504,5.608651465522699,-0.26938973836776203,1.1206230301765527,0.24572943669279046,0.7655268722327129,2.6522124155738935
Grade3Winter,410,99,pieces,.,3,69,33.75,56.25,37.5,42.6,19.53458471531965,-7.294824059606985,5.219687614220744,-0.5321945962375794,0.6488737398282766,0.09930589436457415,-0.17463954050956634,3.067544549838473,-2.335710889557947,2.1402725432462795,-1.973586299026286,0.40672287096727566,0.269075056459943,-0.3997876612558711,1.5537888713941503
Grade3Winter,410,115,grade,",",0,66,13.5,36.0,24.0,26.7,19.10235587565052,-2.2408804134739837,11.059605440499494,-1.0474329451060385,0.4394499591974459,-0.28852516975831843,1.6345732241426325,4.9777704734459265,-4.187278940853774,12.9901726245772,0.23596636959521827,0.8843125669557821,0.6253219917872803,1.4170579970529242,4.449852783230043
Grade4Fall,2402,9,place,.,6,90,24.0,45.0,24.0,38.0,27.207535720825582,-1.6816168255429846,12.12255831481832,-0.8038741300411366,3.396510294248575,2.2964340913516232,2.5449680593080126,4.172767936824956,-1.1936923784861162,4.0464535818249585,-0.3856827205766902,1.2901321864829398,0.06550014905361302,0.6389434684574975,1.6346342308411523
Grade4Fall,2402,23,hot,.,42,99,57.0,81.0,81.0,70.0,20.12461179749811,0.5741402088185678,4.012509861217391,0.7159865801601832,1.3507988124932038,0.980820262296063,1.3815197770341163,1.1214257987430327,-8.073195452565368,32.21345292366545,-0.2885144549126915,1.2176096374258425,-0.11929247863434526,2.9123185528231668,11.384442633901388
Grade4Fall,2402,27,ago,",",0,36,0.0,9.0,0.0,7.666666666666667,13.341664064126334,-15.126617482883038,17.679350586022807,-1.417099667673484,1.0308877595656964,-0.903997396235436,1.298500227902024,10.083729401119118,-9.505758707837328,9.280777359794142,-2.912951751652601,0.9151821585388553,-2.2044735616057136,-1.2822005388769617,5.25974864445268
Grade4Fall,2402,51,earth,.,39,87,45.0,57.0,48.0,56.0,17.621010186706094,-0.15621485788639075,20.121360743703704,-0.02270662472754933,0.4559249644696036,0.276102990485222,2.4693883223175175,6.631199231474778,-11.240787593800562,1.0007498398715464,-2.211651900766666,0.4751532463840376,-0.44646038036629615,-1.73667315063723,3.8376084502873926
Grade4Fall,2402,71,up,.,42,138,54.0,78.0,63.0,73.66666666666667,34.34020966738555,-0.870465672476788,95.40103965971983,0.203399475574261,1.3206116542338968,0.6463372295392354,11.368076686314886,31.551795535343306,-3.573926816883037,9.701124863025505,-0.6628400376435059,1.8804871182558514,0.46748104056715817,1.6622983392031183,4.101094945356669
Grade4Fall,2402,73,later,",",0,42,0.0,21.0,6.0,13.0,15.5161206491829,-1.8337296522469666,2.9712777930083574,0.2745731675692202,0.7015482792257504,0.5351787481753445,0.48875272846980294,1.2250349807163017,-1.0209781059690046,1.8756155113108954,-0.22354705874145808,0.6169660427438405,0.4357520069548438,0.3235513160835329,0.9156715349019687
Grade4Fall,2402,91,earth,.,36,84,45.0,60.0,57.0,58.333333333333336,16.575584454250777,-4.386151836869936,15.572465928970974,-0.4237165699321893,1.0670210051020765,0.4277198668132492,2.6428281285739836,6.343923491696837,-12.982464603425298,10.513933268322445,-1.964244749940916,1.8917713135938634,0.1236960563702658,-0.2495489160717804,6.146388063593229
Grade4Fall,2402,115,buildings,.,33,93,45.0,69.0,54.0,59.333333333333336,20.663978319771825,-1.5758636914695565,23.218855897764836,0.23068406417325749,1.5428156532324795,1.030869801545679,3.147280743543769,7.59472114049441,-5.4470358895004996,7.3715120000583125,-0.36813009171676786,0.7737047387212075,0.22173240389213844,0.43806248277320825,3.2699649051880644
Grade4Fall,2402,135,greenhouses,.,21,99,48.0,69.0,57.0,61.0,24.23324163210527,-1.1762019984339394,11.395186859496922,1.0936827335177086,3.1047811285507976,2.3036858638646622,3.089965865470067,3.6708974649777506,-3.358984413537504,3.3272136251796147,-0.905789233952571,1.0939757329615432,0.17492551811579982,0.23909099753061705,1.9542468327597797
Grade4Fall,2402,163,houses,",",0,30,0.0,15.0,12.0,11.333333333333334,10.897247358851683,-2.0702466687410612,1.3376442544873077,-1.6763181363507946,0.8353883967180381,0.6035322739183523,-0.12198860747045284,1.3782646458631647,-22.11650374563872,0.854871756485194,-0.18788887772159563,0.5934125363000954,0.07199069988034536,-2.329710908543047,7.443479752600544
Grade4Fall,2402,165,streets,",",0,36,0.0,18.0,12.0,13.0,14.849242404917497,-6.937729870959185,2.707369915608604,-2.6631704586991582,0.8084803180636556,-0.7845797027397339,-1.2172918547729703,2.883602725495243,-2.4074634989551713,2.931499318091548,0.7151175998005075,1.2406277557295715,1.0084713359992468,0.9254030076072843,1.5951270365622054
Grade4Fall,2904,7,breath,.,27,57,33.0,39.0,36.0,38.0,9.836157786453,-16.10410687816397,24.198113078367243,-1.236754888519277,1.488243067227383,-0.3530627985270127,-0.44791084432449124,11.415370090597706,-8.683282467211132,4.034685297512603,0.05313458060441168,0.5419804835314763,0.2086793083996535,-0.21867761630661814,3.426728033337298
Grade4Fall,2904,13,still,",",0,36,0.0,18.0,0.0,10.0,14.38749456993816,-8.683282467211132,4.034685297512603,0.05313458060441168,0.5419804835314763,0.2086793083996535,-0.21867761630661814,3.426728033337298,-3.1364086584914936,0.3212841546452504,-1.2169143795857311,0.10965856298114106,-0.29400631627530327,-0.7308930018362582,1.1191364129998191
Grade4Fall,2904,23,button,.,36,96,45.0,81.0,69.0,66.33333333333333,21.552262062252307,-0.7945347224971094,2.0866506129376763,0.11290676969335028,1.5856080257829916,0.39106395405427313,0.5990812487762647,1.0399615461111256,-0.5284816984123702,3.769074434754382,0.13588977626055318,0.8328070595825585,0.39843184003257875,0.69675235427231,1.2506189061329716
Grade4Fall,2904,31,moved,",",0,45,0.0,18.0,9.0,13.333333333333334,15.083103128998356,-4.1025514749927865,5.9608554743007955,-0.21983320302307627,0.7026114949662687,0.15076500396030665,0.41035855936819376,2.558939572014353,0.14261688775749568,12.5607272007988,0.6011414196915363,3.9441391702904953,0.797824193247619,2.841436088469039,4.047468649883936
Grade4Fall,2904,41,click,.,24,105,54.0,90.0,57.0,66.66666666666667,27.811867970346757,-65.46812055286354,2.2318792220381454,-0.6520052482536233,-0.2184550343520356,-0.4214709221648876,-7.616211792084678,21.745579784143395,-3.22725753902285,7.919842543729748,0.09661568704633408,1.4214761998491414,0.6593711128055544,1.7114218968975388,3.588562937699452
Grade4Fall,2904,53,display,",",0,69,3.0,21.0,9.0,17.666666666666668,21.965882636488796,-6.024935694964063,172.2243536588269,-1.1894352077275576,5.075522331339808,1.4401591541167469,21.043586727295118,57.06005362678592,-1.8541056097936193,1.731090626665177,-1.3535838836410112,0.6957713137482789,-0.00033698898795646163,-0.22278053140871668,1.2144107282886114
Grade4Fall,2904,67,it,.,42,108,57.0,90.0,78.0,74.33333333333333,21.569654610122992,-2.1514074913542016,6.151897485570038,-0.4965430435573839,1.5809130848857935,0.8359701663958625,1.1065023085681978,2.4091285570009653,-0.7004336885486924,2.8489007075362975,0.21946805777415695,0.47512735408953294,0.3544020623366745,0.5000601624552067,0.9580168843812322
Grade4Fall,2904,87,petals,.,30,81,45.0,66.0,60.0,55.666666666666664,16.777961735562517,-5.813991849377693,4.2547675893914665,0.14249123468651687,1.6269319521945542,0.6945868090671155,0.4912296055785681,2.750114172496101,-0.4222379869794017,2.519395979702865,0.05182492447687204,2.067021056649375,1.0814709894770078,1.0213171208688536,1.1258762538644114
Grade4Fall,2904,99,specific,.,24,87,39.0,63.0,57.0,51.666666666666664,21.307275752662516,-4.451627473221191,2.241875447859662,-0.8438017919359933,0.8185022245853769,0.1526443012776136,-0.3321884214385862,1.9964068541384383,-1.179016780411217,16.588782233373667,0.6875601844079299,2.317632403585564,1.2030580742059047,2.8683228167987296,5.2818575411499475
Grade4Fall,2904,107,image,",",0,39,6.0,18.0,18.0,15.333333333333334,11.94780314534852,-1.5446077058480951,3.901366459626988,0.06117476728246769,0.3065406386763027,0.2366754102330199,0.6684816944061147,1.6231568056697239,-8.726330679300169,4.21359721264202,0.0184408924942356,1.773754048136165,0.4186390489412601,0.2138880599697858,3.7138236632429225
Grade4Fall,2904,115,moment,",",0,42,6.0,24.0,12.0,16.0,13.5,-92.08631921859717,2.494973309078325,-0.6874215048215517,1.3078463977276824,0.22440871980468152,-9.617037700904158,30.94463168371853,-3.994224934861911,1.029094503984423,0.10458905219637803,0.6108901013239841,0.13663978608667657,-0.10988858230715054,1.496833910804599
Grade4Fall,2904,119,smiled,.,36,102,48.0,84.0,75.0,67.66666666666667,22.754120505965506,-9.592734585590078,11.151577508191252,0.14378459938034588,1.7398188318956962,1.0964959030352686,0.9177515745545443,5.246621157986712,-0.3704914015430669,127.37505604967575,-0.14557397560185925,1.5353431025842286,0.5535945378450814,14.67470735280423,42.27068224025714
Grade4Fall,2904,129,corner,",",0,42,3.0,33.0,9.0,16.333333333333332,17.04406054905931,-5.337921368519354,6.3049951415363665,0.4141694201958161,1.7597009863493405,0.5701763338436423,0.9876981542459343,3.4053189401392756,-8.965545284653041,3.3905271290550094,0.42014938800602464,0.8428535379496647,0.5493945602122583,-0.1371759839919916,3.460865630348169
Grade4Fall,2904,137,blossoms,",",3,72,6.0,33.0,21.0,28.666666666666668,26.962937525425524,-13.869823089609536,6.862190812717747,0.27439874133827724,2.0143146754334027,0.9892791263926816,0.053037023481559,5.6368305524599736,-1.2509481967327871,0.892035818761088,-0.632044680625334,0.3274767695795241,0.20847392457669303,-0.05474682650764498,0.6914310634170098
Grade4Fall,2904,151,petal,.,36,108,39.0,78.0,60.0,60.666666666666664,24.03643068344383,-0.18039284391761953,1.5045801415315343,0.38687008033755743,1.2352612126660565,1.0399544379216712,0.8450580477439144,0.5789174433427932,-2.0703631301187175,86.02673796404488,0.09643770311536533,2.5022125861242652,0.9774211836624026,10.094499760647501,28.518127441649657
Grade4Fall,2904,183,rest,.,36,165,39.0,69.0,63.0,66.33333333333333,39.84030622372273,-28.284653438168668,0.8366878755806183,-1.9817193046576669,0.46291604275109705,0.17237227695857033,-3.6213956902292646,9.38300317933915,-29.900160513680756,1.821380599194055,-0.2721253975467815,0.5073918762857259,0.1765543680872234,-3.6404453997583883,10.12880859700954
Grade4Fall,520,7,nights,",",0,27,0.0,15.0,9.0,9.333333333333334,10.653637876331258,0.4157714446355202,1.5869639554564248,0.8386338312255871,1.0981870201451687,0.9450033052236854,0.9413401998413087,0.3707732607939555,-20.831437695116865,9.568607427110216,0.055816673086500866,0.45760534854627866,0.18007892179723306,-1.0702810590169143,8.029582733076143
Grade4Fall,520,23,bags,.,27,81,39.0,66.0,48.0,51.666666666666664,18.841443681416774,-15.901929186677519,1.2747831404483765,-0.5327095970967224,0.871558131615363,0.4978880095121749,-1.7237129780223817,5.473815506675075,-1.9273495527670899,3.7416035721224326,0.3833605169467378,0.8464326965602134,0.5381189410192752,0.8608495669529174,1.6186895547813855
Grade4Fall,520,53,sky,.,39,117,57.0,108.0,78.0,79.0,28.853076092507017,-5.6807998820095005,1.3191077482076545,0.6654619148163454,1.1227152149423978,0.8069154180111469,0.20936560744552676,2.220973648399158,0.3706266144513332,2.237075963175192,0.879508587248107,2.052981795121171,1.2568487855513135,1.3467800741967144,0.7070146271189951
Grade4Fall,520,77,dipper,.,15,114,39.0,90.0,63.0,63.333333333333336,33.42154993413681,-6.282661253441815,36.94097242630435,-1.4859103369155002,1.0290391274711002,0.3748018331580243,2.960659354995148,13.042137751210708,-0.49374170893468733,2.5182565095443707,0.12289250208940616,0.9143886919505764,0.2924332728001129,0.7138794983428737,0.9643461596962016
Grade4Fall,520,87,lucky,",",0,30,0.0,15.0,0.0,8.0,11.324751652906125,-7.267290938923558,2.8281641260288586,-0.9035025594492384,-0.23176143580023978,-0.5638758377820096,-1.267146083994264,2.810794735573431,-0.3759437142792651,1.4828381406708613,0.5768705972393922,1.1041989377182189,0.6995384343917391,0.7573748260730324,0.5442365065465763
Grade4Fall,520,105,sky,.,39,132,48.0,114.0,69.0,80.33333333333333,36.97972417420119,-0.5213307505073357,10.66733024501908,0.5803125784433485,1.3461169338743182,1.1152506336178523,2.131632764569228,3.3965101673471003,-5.91799516261533,6.047262329137803,-4.476984219675929,2.051266115274114,-0.24974394286320623,-0.9152718879282992,4.131848249747431
Grade4Fall,520,123,sky,.,12,108,39.0,54.0,39.0,48.666666666666664,26.315394733881533,0.19557839980176284,1.1670124495717076,0.699622646202717,0.8983355849917203,0.780848751428263,0.7758263478287568,0.28153027652037244,-42.666241320175686,1.5602178295984552,0.0725861442236525,1.1397497536855279,0.7239903055776863,-4.258194657767824,14.44474430528603
Grade4Fall,520,129,stars,",",0,30,0.0,18.0,3.0,10.0,11.905880899790658,-42.666241320175686,1.5602178295984552,0.0725861442236525,1.1397497536855279,0.7239903055776863,-4.258194657767824,14.44474430528603,-2.354270671643677,2.4417182079256072,0.6491123736542509,1.6306251746076912,1.225388639958315,0.8952553036614014,1.3475548127437906
Grade4Spring,2601,15,do,.,21,84,30.0,54.0,39.0,44.666666666666664,21.342445970413046,-1.0162134206192308,3.9659561609106726,0.7135539361847124,1.915973773976373,0.8364200590465535,1.3108594024336573,1.5186322287428593,-5.100979090302152,43.81574302690301,-2.4893978233433973,8.079192768052136,-0.13453099270730673,6.3650221765049,15.489920183712181
Grade4Spring,2601,27,hairs,",",0,9,0.0,0.0,0.0,1.6666666666666667,3.3911649915626336,-0.6582914171750164,3.802963869098167,0.08890939888662808,0.8397477791551139,0.36482328227905997,0.6600056190287754,1.296278907982539,-1.4273685160103047,20.23554718891402,0.06829002067886,5.625455672866381,0.10890354149740958,3.95640739687059,6.737625441203866
Grade4Spring,2601,31,whiskers,",",0,27,3.0,15.0,12.0,11.0,9.836157786453,-29.2327499378405,8.816376283538284,-0.5975899930342673,1.0776807096839383,0.12887085797106454,-3.373503307300456,11.226306736520247,-1.9053413616865817,1.3636709338311048,0.21911453405967773,0.9171296446601589,0.7152254065160494,0.2825089371746623,1.0962931960975788
Grade4Spring,2601,37,faces,.,36,99,57.0,84.0,69.0,71.33333333333333,20.0,-1.9053413616865817,1.3636709338311048,0.21911453405967773,0.9171296446601589,0.7152254065160494,0.2825089371746623,1.0962931960975788,-1.4874403403799878,4.367240328523659,0.14219697057755828,0.8313247079657129,0.38487538244810626,0.726275821588716,1.6018652885434614
Grade4Spring,2601,49,cute,",",0,54,6.0,45.0,9.0,20.333333333333332,23.371991785040485,-0.32557331206950413,2.6084859705787995,0.2135846075572899,0.8155087986554173,0.4276463963016233,0.6911045990099471,0.8573375947156231,-4.124595024984812,0.80705354900017,-1.5417382637922936,-0.7232843214272828,-0.8009944268757386,-1.2663051081864023,1.3678982180011274
Grade4Spring,2601,61,purpose,.,42,96,45.0,69.0,66.0,61.666666666666664,16.911534525287763,-8.912453140698789,4.63014919680043,-0.6372847888679142,1.8396523860443916,0.728311738128024,-0.18761991453105595,3.9945825966620587,-5.2052808417929,7.405811798343727,-1.7050406725333702,1.6640185369083056,0.5033894900334931,0.3891414049616756,3.4550995273914538
Grade4Spring,2601,77,surroundings,.,9,75,42.0,63.0,51.0,50.333333333333336,20.112185361118765,-24.58187538003028,3.9362047773947673,0.40265609903873933,1.7625621405505236,0.6258149422835982,-1.8049028041551256,8.664422086718064,-3.168226750832762,0.498124220740316,-1.1443640997249114,-0.3587002103341643,-0.5949781800310913,-0.7525895198632928,1.0962884291650619
