Session,catB,catC,catE,catF,catG,catH,catJ,catK,catL,catM,catN,catO,catP,catQ,gyorB,gyorC,gyorE,gyorF,gyorG,gyorH,gyorJ,gyorK,gyorL,gyorM,gyorN,gyorO,gyorP,gyorQ
33945,1.0,0.95,0.5,0.8571428571428571,0.5,0.8,0.75,0.8,0.5,0.8,0.5833333333333334,1.7898333333333334,1.0,0.951578947368421,3,3,1,3,1,2,2,2,1,2,2,2,3,0.0
34170,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,3.1773333333333333,1.0,0.2880382775119618,3,3,3,3,2,3,3,3,3,3,0,3,3,2.0
34509,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,2.886333333333333,1.0,0.2863636363636364,3,3,3,3,1,3,3,3,3,3,0,3,3,2.0
34788,1.0,1.0,1.0,0.7428571428571429,0.8,1.0,1.0,1.0,1.0,0.8,0.16666666666666666,2.6889999999999996,1.0,0.11771700356718184,3,3,3,2,2,3,3,3,3,2,0,3,3,3.0
34837,0.9,0.65,1.0,0.42857142857142855,0.0,1.0,0.65,0.8,0.8,1.0,0.4166666666666667,1.5951666666666666,1.0,0.1210762331838564,3,2,3,1,0,3,2,2,2,3,0,1,3,3.0
35369,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.75,3.3128333333333337,1.0,0.19850586979722512,3,3,3,3,0,3,3,3,3,3,3,3,3,3.0
35939,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.5,1.0,1.0,1.0,0.5,2.6686666666666667,1.0,0.16831683168316833,3,3,3,3,2,3,1,3,3,3,1,3,3,3.0
37860,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.964833333333333,1.0,0.07335907335907345,3,3,3,3,1,3,3,3,3,3,3,3,3,3.0
38793,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.25,2.201333333333333,1.0,0.22872928176795584,3,3,3,2,1,3,3,3,3,3,0,2,3,3.0
39888,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.183666666666667,1.0,0.2521847690387017,3,3,3,3,0,3,3,3,3,3,3,3,3,2.0
46700,1.0,1.0,1.0,0.9714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.4535,1.0,0.15070422535211273,3,3,3,3,1,3,3,3,3,3,3,2,3,3.0
47021,1.0,1.0,1.0,0.9428571428571428,0.5,0.8,0.75,1.0,0.5,0.8,0.6666666666666666,2.6848333333333336,1.0,0.3205374280230325,3,3,3,3,1,2,2,3,1,2,3,3,3,2.0
51465,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,2.4166666666666665,1.0,0.09771689497716884,3,3,3,2,1,3,3,3,3,3,0,2,3,3.0
52633,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.75,3.4388333333333336,1.0,0.11992619926199262,3,3,3,3,2,3,3,3,3,3,3,3,3,3.0
53420,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,0.0,2.5686666666666667,1.0,0.03601694915254243,3,3,3,2,1,3,3,3,3,3,0,3,3,3.0
13116,0.9,0.6000000000000001,0.8,0.42857142857142855,0.0,0.5,0.8,0.8,0.8,0.8,0.4166666666666667,2.7158333333333333,1.0,0.3564356435643565,3,2,2,1,0,1,2,2,2,2,0,3,3,2.0
26356,1.0,1.0,1.0,0.6,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.906166666666667,1.0,0.21704658077304267,3,3,3,2,1,3,3,3,3,3,3,3,3,3.0
35854,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,0.8,1.0,0.4166666666666667,2.3608333333333333,1.0,0.19875130072840785,3,3,3,1,0,3,3,2,2,3,0,2,3,3.0
53045,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.2898333333333336,1.0,0.08052434456928848,3,3,3,2,0,3,3,3,3,3,3,3,3,3.0
20932,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.1103333333333334,1.0,0.22085889570552145,3,3,3,3,1,3,3,3,3,3,3,1,3,3.0
27325,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.831833333333333,1.0,0.06545153272576641,3,3,3,2,0,3,3,3,3,3,3,3,3,3.0
31059,1.0,0.95,1.0,0.7142857142857143,0.5,1.0,1.0,0.8,1.0,0.8,0.0,2.895166666666667,1.0,0.09316770186335403,3,3,3,2,1,3,3,2,3,2,0,3,3,3.0
33795,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.5836666666666663,1.0,0.04314720812182736,3,3,3,2,1,3,3,3,3,3,2,3,3,3.0
34034,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2.7133333333333334,1.0,0.11243016759776532,3,3,3,3,1,3,3,3,3,3,1,3,3,3.0
34516,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.0,3.727833333333333,1.0,0.016536964980544636,3,3,3,3,2,3,3,3,3,3,0,3,3,3.0
34702,1.0,1.0,1.0,0.5714285714285714,0.5,0.5,1.0,1.0,0.8,1.0,0.5,3.0836666666666672,1.0,0.10439560439560452,3,3,3,1,1,1,3,3,2,3,1,3,3,3.0
34843,1.0,1.0,0.8,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.2585,1.0,0.2690453230472516,3,3,2,3,0,3,3,3,3,3,3,0,3,2.0
37144,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,1.0,3.444333333333333,1.0,0.2043715846994536,3,3,3,3,2,3,3,3,3,3,3,3,3,3.0
37357,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.75,1.0,0.8,1.0,0.75,2.98,1.0,0.2531293463143255,3,3,3,3,2,3,2,3,2,3,3,3,3,2.0
44466,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,1.0,1.0,0.5833333333333334,2.089,1.0,1.03470715835141,3,3,3,3,2,3,3,3,3,3,2,2,3,0.0
47078,1.0,1.0,0.8,1.0,0.8,1.0,0.75,0.8,0.8,0.8,0.6666666666666666,1.7991666666666666,0.5,0.3651050080775444,3,3,2,3,2,3,2,2,2,2,3,2,1,2.0
47414,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.75,1.0,1.0,1.0,0.4166666666666667,2.7903333333333333,1.0,0.5142118863049097,3,3,3,3,2,3,2,3,3,3,0,3,3,1.0
48848,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.4696666666666665,1.0,0.35758651286601595,3,3,3,3,1,3,3,3,3,3,3,3,3,2.0
51430,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,2.3975000000000004,1.0,0.2509469696969697,3,3,3,2,1,3,3,3,3,3,0,2,3,2.0
27415,0.9,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,1.0,0.8,0.4166666666666667,1.6569999999999998,1.0,0.22680412371134015,3,3,3,1,0,3,3,2,3,2,0,1,3,3.0
13107,1.0,0.8500000000000001,1.0,0.7142857142857143,0.5,0.8,0.8,0.8,0.8,1.0,0.16666666666666666,1.6925,1.0,0.1569444444444446,3,3,3,2,1,2,2,2,2,3,0,1,3,3.0
17786,1.0,0.8999999999999999,1.0,0.42857142857142855,0.8,0.8,0.4,0.8,0.5,0.5,0.3333333333333333,1.4163333333333332,0.8,0.4858387799564271,3,3,3,1,2,2,1,2,1,1,0,1,3,1.0
26500,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.75,0.8,1.0,0.8,0.5,2.452166666666667,1.0,0.10638297872340424,3,3,3,2,1,3,2,2,3,2,1,2,3,3.0
26613,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,0.9,1.0,0.8,1.0,0.25,2.4313333333333333,1.0,0.19642857142857129,3,3,3,1,1,3,3,3,2,3,0,2,3,3.0
27024,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,2.261333333333333,1.0,0.08473080317740507,3,3,3,3,2,3,3,3,3,3,0,2,3,3.0
27615,1.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,1.0,1.0,1.0,3.0886666666666667,1.0,0.06561264822134398,3,3,3,3,2,3,3,3,3,3,3,3,3,3.0
27824,1.0,0.95,1.0,0.7142857142857143,0.8,0.8,0.4,0.8,0.5,0.8,0.4166666666666667,2.7576666666666667,1.0,0.0700389105058366,3,3,3,2,2,2,1,2,1,2,0,3,3,3.0
28488,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.8928333333333334,1.0,0.1761115954664342,3,3,3,1,1,3,3,3,3,3,3,3,3,3.0
34502,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.75,1.0,0.8,0.8,0.6666666666666666,2.887,1.0,0.10290237467018486,3,3,3,3,1,3,2,3,2,2,3,3,3,3.0
34624,1.0,0.8999999999999999,1.0,0.5142857142857143,0.5,0.8,1.0,1.0,0.8,0.8,0.5833333333333334,3.2840000000000003,1.0,0.2295321637426901,3,3,3,1,1,2,3,3,2,2,2,3,3,3.0
37485,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.427833333333333,1.0,0.4017316017316018,3,3,3,3,1,3,3,3,3,3,2,3,3,2.0
37674,1.0,0.95,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.984666666666667,1.0,0.06457739791073136,3,3,3,3,0,3,3,3,3,3,3,3,3,3.0
39907,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.051,1.0,0.10105448154657294,3,3,3,3,2,3,3,3,3,3,3,3,3,3.0
46390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.0031666666666665,1.0,0.15456874466268156,3,3,3,3,3,3,3,3,3,3,2,3,3,3.0
50834,1.0,0.8999999999999999,0.8,0.5714285714285714,0.0,0.8,0.65,0.8,0.5,0.5,0.5833333333333334,2.4765,1.0,0.17830882352941185,3,3,2,1,0,2,2,2,1,1,2,2,3,3.0
27676,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.75,2.8746666666666663,1.0,0.1455437448896157,3,3,3,3,1,3,3,3,3,3,3,3,3,3.0
31298,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,0.8,0.8,1.0,0.0,2.7419999999999995,1.0,0.2798594847775176,3,3,3,3,0,3,3,2,2,3,0,3,3,2.0
38532,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,0.9,1.0,1.0,1.0,1.0,3.628666666666666,1.0,0.09970887918486164,3,3,3,2,1,3,3,3,3,3,3,3,3,3.0
43449,1.0,0.95,0.8,0.6285714285714287,0.5,1.0,0.9,0.8,0.8,1.0,0.6666666666666666,1.7909999999999997,0.0,0.7655068078668685,3,3,2,2,1,3,3,2,2,3,3,2,0,0.0
51755,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.2841666666666667,1.0,0.030643513789581207,3,3,3,2,1,3,3,3,3,3,2,3,3,3.0
13111,1.0,0.95,0.8,0.6571428571428571,0.8,1.0,0.65,0.8,1.0,0.8,0.25,2.329833333333333,1.0,0.06451612903225802,3,3,2,2,2,3,2,2,3,2,0,2,3,3.0
20221,1.0,0.7,1.0,0.42857142857142855,0.0,0.5,0.0,0.5,0.5,0.5,0.5833333333333334,1.7736666666666665,1.0,0.09911894273127754,3,2,3,1,0,1,0,1,1,1,2,2,3,3.0
31729,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.25,2.209833333333333,1.0,0.22416974169741694,3,3,3,3,1,3,3,3,3,3,0,2,3,3.0
34032,1.0,0.65,1.0,0.6571428571428571,0.5,0.0,0.8,1.0,1.0,1.0,0.5,2.2359999999999998,1.0,0.35300925925925924,3,2,3,2,1,0,2,3,3,3,1,2,3,2.0
34371,1.0,0.7250000000000001,1.0,0.7142857142857143,0.0,0.5,0.0,0.8,0.5,0.5,0.5,1.7474999999999998,1.0,0.29675810473815456,3,2,3,2,0,1,0,2,1,1,1,1,3,2.0
34397,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,0.9,0.8,0.8,1.0,0.75,2.768333333333333,1.0,0.39418416801292416,3,3,3,2,2,3,3,2,2,3,3,3,3,2.0
35349,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,2.881,1.0,0.10677083333333336,3,3,3,3,2,3,3,3,2,3,3,3,3,3.0
49722,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.558333333333333,1.0,0.12790697674418602,3,3,3,3,2,3,3,3,3,3,3,3,3,3.0
50208,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.75,3.3986666666666667,1.0,0.137987012987013,3,3,3,3,2,3,3,3,3,3,3,3,3,3.0
22532,0.9,0.825,1.0,0.5142857142857143,0.5,0.5,0.25,0.5,0.5,0.5,0.6666666666666666,2.241,0.5,0.2622107969151672,3,2,3,1,1,1,0,1,1,1,3,2,1,2.0
24750,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,3.541166666666667,1.0,0.15971675845790725,3,3,3,3,2,3,3,3,3,3,1,3,3,3.0
27188,1.0,0.9,1.0,0.5714285714285714,0.0,0.8,0.9,1.0,0.8,1.0,0.5833333333333334,2.890333333333333,1.0,0.1067344345616265,3,3,3,1,0,2,3,3,2,3,2,3,3,3.0
28051,0.9,0.65,1.0,0.6571428571428571,0.0,0.0,0.0,0.8,0.0,0.8,0.75,2.1946666666666665,0.5,0.33658536585365845,3,2,3,2,0,0,0,2,0,2,3,2,1,2.0
28513,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,0.8,1.0,1.0,2.8441666666666667,1.0,0.37433155080213903,3,3,3,2,0,3,3,3,2,3,3,3,3,2.0
28812,0.9,0.8,0.5,0.6571428571428571,0.0,0.5,0.5,0.8,0.8,0.8,0.75,2.065333333333333,1.0,0.2886002886002887,3,2,1,2,0,1,1,2,2,2,3,2,3,2.0
33253,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,1.8786666666666667,1.0,0.16445623342175053,3,3,3,2,0,3,3,3,2,3,3,2,3,3.0
34172,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,3.1239999999999997,1.0,0.10979228486646893,3,3,3,3,1,3,3,3,3,3,0,3,3,3.0
34568,1.0,1.0,1.0,0.7714285714285714,0.8,1.0,1.0,1.0,0.8,1.0,0.5,3.02,1.0,0.10272277227722787,3,3,3,2,2,3,3,3,2,3,1,3,3,3.0
35592,1.0,0.95,1.0,0.6571428571428571,0.5,0.5,1.0,1.0,0.8,1.0,0.6666666666666666,2.9378333333333337,1.0,0.12043795620437946,3,3,3,2,1,1,3,3,2,3,3,3,3,3.0
35730,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.6056666666666668,1.0,0.15513833992094864,3,3,3,3,3,3,3,3,3,3,0,1,3,3.0
54096,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.0348333333333337,1.0,0.22900763358778625,3,3,3,2,0,3,3,3,3,3,3,3,3,3.0
16412,0.75,0.575,1.0,0.6571428571428571,0.0,0.0,0.0,0.8,0.0,0.8,0.16666666666666666,1.665,0.5,0.36590909090909096,2,1,3,2,0,0,0,2,0,2,0,1,1,2.0
16836,1.0,0.95,0.8,0.6857142857142857,0.5,0.8,0.4,1.0,0.5,0.8,0.25,1.2221666666666666,0.8,0.6291208791208791,3,3,2,2,1,2,1,3,1,2,0,1,3,1.0
17630,1.0,0.95,1.0,0.6571428571428571,0.0,1.0,0.75,0.8,0.5,0.8,0.3333333333333333,1.8008333333333333,0.8,0.16519823788546256,3,3,3,2,0,3,2,2,1,2,0,2,3,3.0
17674,0.9,0.575,0.8,0.37142857142857144,0.0,0.0,0.0,0.5,0.0,0.8,0.3333333333333333,1.6740000000000002,0.5,0.026128266033254192,3,1,2,1,0,0,0,1,0,2,0,1,1,3.0
20030,0.9,0.7,0.8,0.37142857142857144,0.0,0.0,0.0,0.8,0.0,0.5,0.4166666666666667,1.1658333333333333,0.0,0.17377049180327872,3,2,2,1,0,0,0,2,0,1,0,1,0,3.0
23115,1.0,0.8500000000000001,0.5,0.6571428571428571,0.0,0.0,0.5,1.0,0.5,1.0,0.4166666666666667,1.536333333333333,0.5,0.4523809523809525,3,3,1,2,0,0,1,3,1,3,0,1,1,2.0
23134,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.5,0.8,0.5,0.8,0.6666666666666666,2.749833333333333,1.0,0.07969639468690708,3,3,3,3,1,3,1,2,1,2,3,3,3,3.0
24174,1.0,0.8999999999999999,0.8,0.3428571428571429,0.0,0.8,0.65,0.0,0.8,0.8,0.25,1.4231666666666667,1.0,0.839243498817967,3,3,2,1,0,2,2,0,2,2,0,1,3,0.0
26345,1.0,1.0,1.0,0.6571428571428571,0.5,0.8,0.65,1.0,0.8,0.8,0.08333333333333333,1.5409999999999997,1.0,0.1666666666666666,3,3,3,2,1,2,2,3,2,2,0,1,3,3.0
26616,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,0.8,1.0,0.4166666666666667,2.8771666666666667,1.0,0.022511848341232123,3,3,3,2,1,3,3,3,2,3,0,3,3,3.0
26653,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,0.8,1.0,1.0,0.5,2.406833333333333,1.0,0.18254674977738206,3,3,3,2,0,3,3,2,3,3,1,2,3,3.0
27021,0.9,0.5,0.5,0.2857142857142857,0.0,0.5,0.0,0.5,0.5,0.8,0.8333333333333334,2.904166666666667,0.0,0.6503067484662576,3,1,1,0,0,1,0,1,1,2,3,3,0,1.0
27144,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.9,1.0,1.0,0.8,0.0,2.6889999999999996,1.0,0.15017878426698442,3,3,3,2,1,3,3,3,3,2,0,3,3,3.0
27185,1.0,0.95,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.25,1.9343333333333328,1.0,0.24599434495758715,3,3,3,2,0,3,3,3,2,3,0,2,3,3.0
29073,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.387,1.0,0.2366757000903341,3,3,3,3,1,3,3,3,3,3,3,2,3,3.0
33056,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,3.1505,1.0,0.21511627906976766,3,3,3,3,2,3,3,3,1,3,3,3,3,3.0
33167,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.25,2.653166666666667,1.0,0.08805668016194335,3,3,3,1,1,3,3,3,3,3,0,3,3,3.0
33654,1.0,0.65,0.5,0.48571428571428577,0.0,0.0,0.25,0.5,0.5,0.5,0.75,2.7475,0.0,0.2226890756302521,3,2,1,1,0,0,0,1,1,1,3,3,0,3.0
33950,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,3.011000000000001,1.0,0.14932885906040275,3,3,3,1,0,3,3,3,3,3,3,3,3,3.0
34287,1.0,1.0,1.0,0.6857142857142857,0.0,1.0,1.0,1.0,0.8,0.8,0.75,3.128,1.0,0.09803921568627452,3,3,3,2,0,3,3,3,2,2,3,3,3,3.0
34514,1.0,1.0,1.0,0.6571428571428571,0.0,0.8,0.9,0.8,0.5,0.8,0.0,2.391833333333333,1.0,0.25619834710743794,3,3,3,2,0,2,3,2,1,2,0,2,3,2.0
34594,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.9,0.8,0.8,1.0,0.9166666666666666,3.831166666666667,1.0,0.23134328358208955,3,3,3,2,1,3,3,2,2,3,3,3,3,3.0
34614,1.0,1.0,1.0,0.7428571428571429,0.0,1.0,1.0,1.0,0.8,1.0,1.0,3.365166666666666,1.0,0.16078431372549035,3,3,3,2,0,3,3,3,2,3,3,3,3,3.0
34707,1.0,1.0,1.0,0.5428571428571428,0.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,2.9185,1.0,0.08939213349225268,3,3,3,1,0,3,3,3,2,3,3,3,3,3.0
35130,1.0,0.95,1.0,0.6,0.0,1.0,0.9,1.0,0.5,0.8,0.25,2.2265,1.0,0.08450704225352106,3,3,3,2,0,3,3,3,1,2,0,2,3,3.0
37865,1.0,0.7250000000000001,1.0,0.6,0.0,0.5,0.0,0.8,0.0,0.5,0.5833333333333334,2.2453333333333334,0.5,0.6126373626373628,3,2,3,2,0,1,0,2,0,1,2,2,1,1.0
38280,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.3078333333333334,1.0,0.2610526315789473,3,3,3,3,1,3,3,3,3,3,3,2,3,2.0
38866,1.0,0.575,1.0,0.42857142857142855,0.0,0.0,0.0,0.8,0.0,0.8,0.8333333333333334,2.5578333333333334,1.0,0.4442190669371197,3,1,3,1,0,0,0,2,0,2,3,3,3,2.0
39120,1.0,1.0,1.0,0.6285714285714287,0.0,0.8,1.0,1.0,1.0,1.0,1.0,3.285333333333333,1.0,0.4077669902912621,3,3,3,2,0,2,3,3,3,3,3,3,3,2.0
39301,1.0,1.0,0.8,0.7999999999999999,0.5,1.0,0.9,1.0,1.0,1.0,0.75,3.576333333333333,1.0,0.13477737665463302,3,3,2,2,1,3,3,3,3,3,3,3,3,3.0
39310,1.0,0.8500000000000001,0.8,0.42857142857142855,0.0,0.0,0.8,0.8,0.8,0.5,0.3333333333333333,2.438333333333333,0.8,0.10570236439499316,3,3,2,1,0,0,2,2,2,1,0,2,3,3.0
39962,1.0,0.95,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,0.8,1.0,1.0,2.487833333333333,1.0,0.2506631299734748,3,3,3,2,1,3,3,3,2,3,3,2,3,2.0
40222,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,0.8,1.0,0.0,3.0676666666666663,1.0,0.13468013468013468,3,3,3,3,1,3,3,3,2,3,0,3,3,3.0
45064,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,0.5,2.812333333333333,1.0,0.04491978609625672,3,3,3,3,1,3,3,3,3,3,1,3,3,3.0
46766,1.0,0.95,1.0,0.6571428571428571,0.5,0.8,0.5,0.8,0.8,0.5,0.16666666666666666,1.7726666666666668,1.0,0.12349914236706695,3,3,3,2,1,2,1,2,2,1,0,2,3,3.0
48139,1.0,1.0,1.0,0.8857142857142858,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.031166666666666,1.0,0.14147909967845662,3,3,3,3,2,3,3,3,3,3,3,3,3,3.0
51417,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.2655,1.0,0.2234401349072513,3,3,3,3,2,3,3,3,3,3,3,2,3,3.0
51496,1.0,1.0,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.1050000000000004,1.0,0.19816819317235648,3,3,3,1,1,3,3,3,3,3,0,3,3,3.0
51499,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,2.6918333333333333,1.0,0.2755227552275524,3,3,3,2,0,3,3,3,2,3,3,3,3,2.0
51762,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.9,1.0,0.8,1.0,0.4166666666666667,2.778666666666666,1.0,0.17278911564625854,3,3,3,2,0,3,3,3,2,3,0,3,3,3.0
52265,0.9,0.7250000000000001,1.0,0.6571428571428571,0.0,0.0,0.0,0.8,0.5,0.5,0.6666666666666666,1.7693333333333336,1.0,0.3372641509433962,3,2,3,2,0,0,0,2,1,1,3,2,3,2.0
53660,1.0,0.8999999999999999,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.75,2.336,1.0,0.27409988385598155,3,3,3,3,2,3,3,3,3,3,3,2,3,2.0
26539,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.3333333333333333,3.4411666666666663,1.0,0.2862362971985384,3,3,3,3,2,3,3,3,2,3,0,3,3,2.0
26857,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.9,0.8,1.0,0.8,0.6666666666666666,3.1474999999999995,1.0,0.18974358974358974,3,3,3,2,0,3,3,2,3,2,3,3,3,3.0
27042,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,1.0,3.207333333333333,1.0,0.4053833605220229,3,3,3,3,2,3,3,3,3,3,3,3,3,2.0
40523,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,0.9,1.0,1.0,1.0,1.0,2.5743333333333336,1.0,0.14506769825918764,3,3,3,2,0,3,3,3,3,3,3,3,3,3.0
52515,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,1.0,1.0,1.0,1.0,1.0,2.6558333333333333,1.0,0.20109890109890108,3,3,3,2,2,3,3,3,3,3,3,3,3,3.0
13112,1.0,0.8500000000000001,0.8,0.6571428571428571,0.0,0.8,0.65,0.5,0.8,0.0,0.4166666666666667,2.0825,0.0,0.3972366148531953,3,3,2,2,0,2,2,1,2,0,0,2,0,2.0
13113,1.0,0.575,1.0,0.5714285714285714,0.0,0.0,0.0,0.8,0.5,0.5,0.16666666666666666,1.774166666666667,1.0,0.2020905923344948,3,1,3,1,0,0,0,2,1,1,0,2,3,3.0
16585,1.0,0.8999999999999999,1.0,0.6571428571428571,0.5,0.8,0.25,0.8,0.5,0.5,0.3333333333333333,0.5186666666666667,1.0,0.22290388548057255,3,3,3,2,1,2,0,2,1,1,0,0,3,3.0
25859,0.8,0.5,0.8,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.8461666666666666,0.5,0.2,2,1,2,1,0,0,0,1,0,1,1,0,1,3.0
26654,1.0,0.95,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.5031666666666668,1.0,0.1035564853556486,3,3,3,2,0,3,3,3,3,3,0,1,3,3.0
26893,1.0,0.9,0.8,0.5142857142857143,0.0,0.5,0.65,0.8,0.8,0.8,0.75,1.3681666666666663,0.5,0.3849493487698989,3,3,2,1,0,1,2,2,2,2,3,1,1,2.0
27177,1.0,0.95,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,0.8,0.5,0.5,1.9936666666666667,1.0,0.2138613861386138,3,3,3,1,0,3,3,2,2,1,1,2,3,3.0
28571,1.0,1.0,1.0,0.6571428571428571,0.5,0.8,1.0,1.0,1.0,1.0,0.0,2.095666666666667,1.0,0.23511604439959635,3,3,3,2,1,2,3,3,3,3,0,2,3,3.0
