Session,WCPM,Acc,Comp,Exp,level,B_new,C_new,E_new,F_new,G_new,H_new,J_new,K_new,L_new,M_new,N_new,O_new,P_new,Q_new,mlevel_numeric,form_numeric,mlevel_form_diff,text_is_above_level
24761.0,114.0,0.9890000000000001,4.2,3.6,15.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,15,15,0,0
24784.0,93.0,0.9470000000000001,5.3,2.8,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,13,15,-2,0
25765.0,106.0,0.981,2.7,3.2,14.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,14,15,-1,0
26728.0,95.0,0.992,6.9,3.4,13.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,13,15,-2,0
26738.0,75.0,0.857,2.2,2.4,11.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,11,15,-4,0
26755.0,110.0,1.0,5.2,3.1,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,15,15,0,0
26864.0,80.0,0.961,4.1,2.6,12.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,12,15,-3,0
27050.0,162.0,1.0,5.7,4.0,20.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,20,15,5,1
27229.0,173.0,1.0,6.6,4.0,23.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20,15,5,1
27538.0,87.0,0.992,3.7,2.9,12.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,12,15,-3,0
27545.0,98.0,1.0,3.9,3.3,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,14,15,-1,0
27585.0,126.0,0.9420000000000001,7.0,3.9,16.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,15,1,1
27644.0,55.0,1.0,4.7,1.8,9.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,10,15,-5,0
27679.0,81.0,0.96,4.0,2.8,12.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,12,15,-3,0
27681.0,108.0,0.997,3.2,3.4,15.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,15,15,0,0
27724.0,109.0,0.986,6.2,3.4,15.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,15,15,0,0
27771.0,112.0,0.986,3.9,3.3,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,15,15,0,0
28135.0,83.0,0.971,5.8,2.6,12.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,12,15,-3,0
28374.0,76.0,0.996,5.2,2.7,11.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,11,15,-4,0
28460.0,99.0,0.9890000000000001,6.1,3.1,14.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,15,-1,0
28475.0,112.0,0.993,6.0,3.8,15.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,15,0,0
28476.0,115.0,1.0,4.7,3.6,16.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,16,15,1,1
28480.0,123.0,0.987,5.4,3.5,17.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,17,15,2,1
28497.0,63.0,0.9470000000000001,5.0,2.2,10.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,10,15,-5,0
28498.0,109.0,0.953,4.9,3.3,15.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,1.0,15,15,0,0
28515.0,41.0,0.851,5.1,1.8,8.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,3.0,2.0,10,15,-5,0
28524.0,142.0,0.992,4.1,4.0,18.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,18,15,3,1
28544.0,64.0,0.86,1.8,2.3,10.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,10,15,-5,0
28595.0,78.0,0.997,6.7,2.8,12.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,15,-3,0
28800.0,142.0,0.987,5.5,4.0,18.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,18,15,3,1
29115.0,131.0,1.0,6.3,4.0,17.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,15,2,1
29462.0,120.0,0.983,5.0,3.5,16.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,15,1,1
29673.0,66.0,0.968,6.1,2.5,10.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,10,15,-5,0
30107.0,108.0,0.9890000000000001,5.1,3.2,15.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,15,15,0,0
30295.0,56.0,0.941,4.1,2.1,9.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,10,15,-5,0
30306.0,32.0,0.667,2.7,2.0,7.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,10,15,-5,0
30362.0,90.0,0.9690000000000001,3.4,2.3,13.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,13,15,-2,0
30374.0,72.0,0.986,6.8,2.5,11.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,11,15,-4,0
30377.0,138.0,0.997,6.9,4.0,18.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,15,3,1
30382.0,167.0,0.99,6.7,4.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20,15,5,1
30599.0,76.0,0.968,7.1,2.7,11.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,11,15,-4,0
31020.0,88.0,0.997,7.7,2.6,13.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,13,15,-2,0
32083.0,94.0,1.0,6.4,3.0,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,15,-2,0
32311.0,101.0,0.951,4.2,3.1,14.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,14,15,-1,0
32489.0,132.0,1.0,5.6,4.0,17.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,15,2,1
32680.0,97.0,0.987,7.0,3.2,13.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,13,15,-2,0
32784.0,134.0,0.996,7.2,4.0,17.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,15,2,1
33264.0,63.0,0.976,6.9,1.9,10.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,10,15,-5,0
33392.0,87.0,1.0,5.4,2.7,12.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,12,15,-3,0
33430.0,106.0,1.0,3.6,3.5,14.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,14,15,-1,0
33621.0,104.0,1.0,7.2,3.8,14.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,15,-1,0
34099.0,82.0,1.0,4.5,2.6,12.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,12,15,-3,0
34102.0,52.0,0.917,2.1,2.1,9.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,10,15,-5,0
34335.0,121.0,0.9890000000000001,5.6,3.5,16.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,15,1,1
34544.0,138.0,1.0,7.2,3.9,19.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,19,15,4,1
34555.0,177.0,1.0,6.5,4.0,22.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,20,15,5,1
34560.0,81.0,0.976,4.2,3.0,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,13,15,-2,0
34561.0,78.0,0.9790000000000001,6.4,3.0,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,12,15,-3,0
34589.0,116.0,0.99,5.5,3.3,17.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,17,15,2,1
34600.0,145.0,1.0,6.7,3.9,20.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,20,15,5,1
34604.0,129.0,1.0,7.1,3.8,18.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,18,15,3,1
34615.0,114.0,0.963,7.4,3.6,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,15,0,0
34629.0,121.0,1.0,7.8,4.0,16.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,15,1,1
34630.0,170.0,1.0,6.3,4.0,22.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,20,15,5,1
34772.0,80.0,0.868,3.9,2.7,10.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,10,15,-5,0
34943.0,49.0,0.99,2.1,2.1,9.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,10,15,-5,0
35226.0,74.0,0.851,4.0,2.3,11.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,11,15,-4,0
35658.0,85.0,0.912,4.4,2.7,12.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,12,15,-3,0
35687.0,99.0,0.993,5.5,3.7,14.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,15,-1,0
37166.0,137.0,0.997,7.4,4.0,17.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,15,2,1
37445.0,124.0,0.9620000000000001,5.2,3.8,16.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,15,1,1
37509.0,44.0,0.9129999999999999,4.1,1.8,8.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,10,15,-5,0
37615.0,84.0,0.985,4.9,2.8,12.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,12,15,-3,0
37641.0,103.0,0.9640000000000001,3.8,3.2,14.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,14,15,-1,0
37743.0,133.0,1.0,4.7,4.0,17.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,17,15,2,1
37806.0,100.0,0.956,5.1,2.8,14.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,14,15,-1,0
38095.0,80.0,0.992,5.1,2.6,12.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,12,15,-3,0
38211.0,138.0,1.0,6.3,4.0,18.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,15,3,1
38255.0,114.0,1.0,6.0,3.6,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,15,0,0
38473.0,147.0,1.0,4.8,4.0,18.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,18,15,3,1
38680.0,74.0,0.9440000000000001,2.5,2.3,11.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,3.0,11,15,-4,0
38782.0,117.0,0.9570000000000001,2.9,3.1,15.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,15,15,0,0
38887.0,23.0,0.8590000000000001,4.5,1.2,6.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,10,15,-5,0
39396.0,66.0,0.985,5.8,2.3,10.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,10,15,-5,0
41568.0,104.0,0.9670000000000001,6.4,3.2,14.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,15,-1,0
45010.0,103.0,0.993,5.5,3.4,14.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,14,15,-1,0
45332.0,29.0,0.635,1.8,1.3,7.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,10,15,-5,0
45647.0,47.0,0.9490000000000001,3.8,1.6,8.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,10,15,-5,0
49473.0,124.0,0.986,4.6,3.5,16.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,16,15,1,1
50776.0,119.0,0.966,4.2,3.3,16.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,16,15,1,1
51390.0,100.0,1.0,5.2,3.4,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,14,15,-1,0
52096.0,75.0,0.7170000000000001,3.4,2.1,8.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,10,15,-5,0
52114.0,102.0,1.0,6.2,3.5,14.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,15,-1,0
52137.0,104.0,0.9890000000000001,3.6,3.1,14.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,14,15,-1,0
52147.0,91.0,0.983,4.8,2.7,13.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,13,15,-2,0
53014.0,150.0,1.0,7.6,4.0,19.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19,15,4,1
53286.0,110.0,1.0,6.2,3.6,15.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,15,0,0
53377.0,118.0,0.968,5.9,3.5,17.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,17,15,2,1
54195.0,82.0,0.695,2.0,2.3,12.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,12,15,-3,0
29879.0,137.0,0.9840000000000001,4.8,3.7,19.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,19,17,2,1
30124.0,108.0,0.976,4.5,3.2,15.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,15,17,-2,0
30405.0,107.0,0.965,5.2,3.2,14.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,14,17,-3,0
30438.0,86.0,0.9079999999999999,2.4,2.4,12.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,2.0,12,17,-5,0
30916.0,110.0,1.0,4.4,3.4,15.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,15,17,-2,0
30917.0,85.0,0.973,5.8,3.2,13.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,13,17,-4,0
31453.0,134.0,1.0,7.0,4.0,17.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,17,17,0,0
31458.0,155.0,0.983,4.4,3.3,19.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,19,17,2,1
31607.0,81.0,0.875,2.2,2.8,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,12,17,-5,0
31630.0,119.0,0.7490000000000001,5.1,2.7,13.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,13,17,-4,0
31733.0,37.0,0.632,3.1,1.6,7.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,12,17,-5,0
31739.0,100.0,0.9890000000000001,3.7,3.0,14.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,14,17,-3,0
31760.0,141.0,0.993,7.7,4.0,18.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,17,1,1
31805.0,94.0,0.991,4.2,3.2,13.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,13,17,-4,0
31859.0,105.0,0.966,3.1,2.9,14.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,14,17,-3,0
31876.0,125.0,0.9259999999999999,5.2,3.1,16.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,16,17,-1,0
31894.0,97.0,0.993,6.4,3.2,13.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,13,17,-4,0
31961.0,120.0,0.9670000000000001,3.4,3.3,16.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,16,17,-1,0
31997.0,112.0,0.897,3.8,2.6,12.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,12,17,-5,0
32165.0,107.0,0.995,3.0,3.7,14.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,14,17,-3,0
32221.0,120.0,0.985,6.5,3.7,16.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,16,17,-1,0
32240.0,156.0,0.991,4.4,4.0,19.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,19,17,2,1
32330.0,118.0,0.975,6.7,3.6,16.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,16,17,-1,0
32392.0,86.0,0.9840000000000001,4.7,2.6,12.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,12,17,-5,0
32514.0,77.0,0.9620000000000001,4.0,2.2,11.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,12,17,-5,0
32538.0,62.0,0.802,3.5,2.3,10.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,12,17,-5,0
32581.0,97.0,0.99,5.0,3.4,13.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,13,17,-4,0
32582.0,93.0,0.982,3.8,2.6,13.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,13,17,-4,0
32591.0,77.0,0.899,3.1,2.5,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,12,17,-5,0
32666.0,50.0,0.654,1.6,1.5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,17,-5,0
32731.0,175.0,0.993,4.1,4.0,21.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,21,17,4,1
32739.0,97.0,0.904,3.1,2.8,13.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,1.0,13,17,-4,0
32859.0,44.0,0.85,4.6,1.8,8.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,12,17,-5,0
33194.0,35.0,0.857,1.8,1.6,7.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,12,17,-5,0
33400.0,184.0,1.0,5.9,4.0,22.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,22,17,5,1
33511.0,40.3,0.6890000000000001,2.6,1.5,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12,17,-5,0
33887.0,136.0,0.9570000000000001,3.6,3.6,17.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,17,17,0,0
34879.0,39.0,0.9390000000000001,2.0,1.8,8.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,12,17,-5,0
35162.0,75.0,0.935,4.4,2.2,11.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,12,17,-5,0
35165.0,83.0,0.953,5.2,2.8,12.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,12,17,-5,0
37391.0,163.0,1.0,4.6,4.0,20.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,20,17,3,1
37429.0,174.0,0.998,4.8,4.0,21.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,21,17,4,1
40178.0,106.0,0.941,2.9,3.1,14.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,14,17,-3,0
40595.0,79.0,0.96,3.0,2.5,12.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,12,17,-5,0
40643.0,115.0,0.9940000000000001,5.4,3.5,15.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,15,17,-2,0
40650.0,114.0,0.995,5.6,3.1,15.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,15,17,-2,0
40657.0,111.0,0.975,4.5,3.2,15.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,15,17,-2,0
40668.0,157.0,1.0,6.8,4.0,19.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19,17,2,1
40786.0,110.0,0.993,5.2,3.6,15.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,17,-2,0
40828.0,179.0,0.995,4.1,4.0,21.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,21,17,4,1
40869.0,87.0,0.94,5.0,2.5,12.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,12,17,-5,0
40897.0,93.0,0.98,5.4,3.2,13.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,13,17,-4,0
40916.0,106.0,0.982,7.7,3.6,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,17,-3,0
40920.0,102.0,0.985,3.7,3.3,14.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,14,17,-3,0
